threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.95_pr>80,ssp245,2033,2,27,0,0,0,11,21,16,9,11,7,14,10,48,7,6,26,7,9,10,2,27,0,0,0,11,19,16,9,10,6,12,8,48,4,6,25,6,9,9,1,5,0,0,0,2,4,4,1,2,2,4,3,7,1,2,8,1,2,2,2,9,0,0,0,7,6,7,9,6,4,4,3,17,4,3,6,6,6,5,2.0,5.4,0.0,0.0,0.0,5.5,4.75,4.0,9.0,5.0,3.0,3.0,2.67,6.86,4.0,3.0,3.12,6.0,4.5,4.5,12.05,9.5,0.0,26.1,11.35,9.0,0.0,25.200000000000003,2.55,2.0,0.0,5.200000000000003,5.2,5.5,0.0,9.0,3.815,4.0,0.0,6.086000000000001
rzsm>0.95_pr>80,ssp245,2034,11,23,5,0,2,31,12,16,15,5,17,6,37,29,38,5,40,0,3,21,11,22,5,0,2,30,9,16,14,4,14,6,35,28,37,5,38,0,3,20,2,5,1,0,1,7,2,3,4,2,3,3,5,4,6,2,6,0,1,4,6,7,5,0,2,7,5,8,5,2,7,2,11,13,12,3,17,0,3,14,5.5,4.4,5.0,0.0,2.0,4.29,4.5,5.33,3.5,2.0,4.67,2.0,7.0,7.0,6.17,2.5,6.33,0.0,3.0,5.0,15.8,13.5,1.8000000000000003,37.1,14.95,12.5,1.8000000000000003,35.2,3.05,3.0,0.9000000000000001,6.0,6.45,5.5,1.8000000000000003,13.100000000000001,4.0095,4.45,1.8000000000000003,6.397000000000001
rzsm>0.95_pr>80,ssp245,2035,36,4,23,0,4,5,21,21,23,26,14,7,9,14,0,5,2,42,6,24,36,4,23,0,3,5,20,20,20,26,13,5,7,14,0,4,2,41,6,24,7,1,4,0,1,1,6,4,5,4,3,2,1,3,0,1,1,7,2,4,8,4,10,0,3,5,5,9,10,11,5,3,7,7,0,4,2,8,3,9,5.14,4.0,5.75,0.0,3.0,5.0,3.33,5.0,4.0,6.5,4.33,2.5,7.0,4.67,0.0,4.0,2.0,5.86,3.0,6.0,14.3,11.5,1.8000000000000003,27.000000000000014,13.65,10.0,1.8000000000000003,27.000000000000014,2.85,2.5,0.9000000000000001,6.100000000000001,5.65,5.0,1.8000000000000003,10.0,4.054,4.165,1.8000000000000003,6.050000000000001
rzsm>0.95_pr>80,ssp245,2036,11,2,24,1,3,8,8,3,0,13,7,9,2,12,34,17,14,11,1,20,11,2,22,0,0,7,8,3,0,11,6,9,0,11,34,17,11,10,0,18,1,1,7,0,0,1,2,1,0,3,2,2,0,3,3,5,4,3,0,5,11,2,6,0,0,7,6,3,0,5,4,6,0,6,24,6,4,4,0,5,11.0,2.0,3.14,0.0,0.0,7.0,4.0,3.0,0.0,3.67,3.0,4.5,0.0,3.67,11.33,3.4,2.75,3.33,0.0,3.6,10.0,8.5,1.0,20.400000000000006,9.0,8.5,0.0,18.400000000000006,2.15,2.0,0.0,5.0,4.95,4.5,0.0,7.400000000000006,3.4695,3.2350000000000003,0.0,7.400000000000006
rzsm>0.95_pr>80,ssp245,2037,22,15,5,0,7,17,9,11,0,3,6,2,7,19,24,18,32,7,0,0,20,12,3,0,7,16,8,11,0,3,6,2,6,18,24,17,32,7,0,0,5,3,1,0,2,4,3,2,0,1,2,1,2,4,4,3,5,2,0,0,6,8,3,0,4,5,3,7,0,3,4,2,3,7,9,7,14,5,0,0,4.0,4.0,3.0,0.0,3.5,4.0,2.67,5.5,0.0,3.0,3.0,2.0,3.0,4.5,6.0,5.67,6.4,3.5,0.0,0.0,10.2,7.0,0.0,22.200000000000003,9.6,7.0,0.0,20.400000000000006,2.2,2.0,0.0,4.100000000000001,4.5,4.0,0.0,8.100000000000001,3.1870000000000003,3.25,0.0,5.703
rzsm>0.95_pr>80,ssp245,2038,16,4,12,0,2,10,9,12,4,13,21,10,0,8,0,0,41,17,5,30,16,4,12,0,2,10,9,12,3,12,21,8,0,7,0,0,37,16,5,30,4,2,3,0,1,2,2,2,1,4,5,2,0,1,0,0,9,4,2,8,6,2,5,0,2,7,5,7,3,6,6,4,0,7,0,0,7,6,3,8,4.0,2.0,4.0,0.0,2.0,5.0,4.5,6.0,3.0,3.0,4.2,4.0,0.0,7.0,0.0,0.0,4.11,4.0,2.5,3.75,10.7,9.5,0.0,21.900000000000013,10.2,8.5,0.0,21.900000000000013,2.6,2.0,0.0,5.300000000000004,4.2,5.0,0.0,7.0,3.153,3.875,0.0,5.100000000000001
rzsm>0.95_pr>80,ssp245,2039,2,11,0,3,5,5,11,18,41,3,11,22,14,19,13,12,17,16,6,24,2,9,0,3,5,4,11,16,41,3,10,22,13,18,13,12,15,16,5,24,1,3,0,1,2,1,3,3,8,1,3,6,3,4,3,2,4,3,1,5,2,5,0,3,3,4,4,7,9,3,4,7,6,8,6,10,7,6,5,10,2.0,3.0,0.0,3.0,2.5,4.0,3.67,5.33,5.12,3.0,3.33,3.67,4.33,4.5,4.33,6.0,3.75,5.33,5.0,4.8,12.65,11.5,2.9000000000000004,22.200000000000003,12.1,11.5,2.9000000000000004,22.200000000000003,2.85,3.0,1.0,5.100000000000001,5.45,5.5,2.9000000000000004,9.100000000000001,3.8329999999999997,3.875,2.45,5.33
rzsm>0.95_pr>80,ssp245,2040,8,17,3,0,3,1,38,0,2,3,8,16,16,6,25,11,12,11,5,23,8,17,3,0,3,0,37,0,0,3,6,16,15,5,24,9,12,10,5,23,3,3,1,0,1,0,4,0,0,1,2,5,3,1,4,2,4,1,1,5,4,6,3,0,3,0,18,0,0,3,4,5,8,5,9,6,5,10,5,9,2.67,5.67,3.0,0.0,3.0,0.0,9.25,0.0,0.0,3.0,3.0,3.2,5.0,5.0,6.0,4.5,3.0,10.0,5.0,4.6,10.4,8.0,0.9000000000000001,23.200000000000003,9.8,7.0,0.0,23.1,2.05,1.5,0.0,4.100000000000001,5.15,5.0,0.0,9.100000000000001,3.7944999999999993,3.1,0.0,6.325000000000005
rzsm>0.95_pr>80,ssp245,2041,12,24,18,0,9,10,11,14,8,3,6,2,3,21,28,23,22,24,2,8,12,22,18,0,8,9,9,14,8,2,6,2,2,18,28,19,21,22,2,8,5,4,3,0,2,2,2,3,2,1,3,1,1,3,5,3,5,3,1,2,3,8,7,0,5,6,7,9,4,2,2,2,2,8,12,8,9,9,2,5,2.4,5.5,6.0,0.0,4.0,4.5,4.5,4.67,4.0,2.0,2.0,2.0,2.0,6.0,5.6,6.33,4.2,7.33,2.0,4.0,12.4,10.5,2.0,24.0,11.5,9.0,2.0,22.0,2.55,2.5,1.0,5.0,5.5,5.5,2.0,9.0,3.9515000000000002,4.1,2.0,6.033
rzsm>0.95_pr>80,ssp245,2042,2,9,5,4,11,16,13,16,0,3,27,8,6,31,20,15,0,17,3,30,0,7,3,4,9,15,12,15,0,3,26,8,5,30,20,14,0,16,3,30,0,3,1,1,3,4,2,3,0,1,5,3,1,5,4,3,0,5,1,8,0,3,3,4,4,4,9,7,0,3,7,4,5,10,9,6,0,4,3,6,0.0,2.33,3.0,4.0,3.0,3.75,6.0,5.0,0.0,3.0,5.2,2.67,5.0,6.0,5.0,4.67,0.0,3.2,3.0,3.75,11.8,10.0,1.8000000000000003,27.300000000000004,11.0,8.5,0.0,26.400000000000006,2.65,3.0,0.0,5.0,4.55,4.0,0.0,9.0,3.4285000000000005,3.475,0.0,5.280000000000001
rzsm>0.95_pr>80,ssp245,2043,10,4,17,0,11,5,5,8,4,4,9,15,14,9,0,3,13,19,17,10,10,4,17,0,9,5,5,7,3,4,9,15,11,7,0,2,12,18,17,9,2,2,6,0,2,2,1,2,1,1,2,5,3,2,0,1,2,3,3,3,5,2,6,0,5,3,5,5,3,4,7,6,7,5,0,2,10,9,8,3,5.0,2.0,2.83,0.0,4.5,2.5,5.0,3.5,3.0,4.0,4.5,3.0,3.67,3.5,0.0,2.0,6.0,6.0,5.67,3.0,8.85,9.0,2.7,17.0,8.2,8.0,1.8000000000000003,17.0,2.15,2.0,0.9000000000000001,3.200000000000003,4.75,5.0,1.8000000000000003,8.100000000000001,3.4835000000000003,3.5,1.8000000000000003,5.703
rzsm>0.95_pr>80,ssp245,2044,13,2,17,0,0,14,21,48,39,38,10,18,3,4,18,8,13,10,15,0,13,2,16,0,0,14,21,47,38,38,9,18,2,3,16,8,13,9,15,0,3,1,3,0,0,4,5,10,6,6,3,4,1,1,4,2,3,2,3,0,5,2,7,0,0,5,7,9,20,13,3,7,2,3,6,6,7,6,6,0,4.33,2.0,5.33,0.0,0.0,3.5,4.2,4.7,6.33,6.33,3.0,4.5,2.0,3.0,4.0,4.0,4.33,4.5,5.0,0.0,14.55,13.0,0.0,38.1,14.1,13.0,0.0,38.0,3.05,3.0,0.0,6.0,5.7,6.0,0.0,9.400000000000006,3.5524999999999998,4.1,0.0,5.4300000000000015
rzsm>0.95_pr>80,ssp245,2045,2,24,0,0,35,16,7,7,25,1,5,3,0,12,7,15,5,2,3,24,2,23,0,0,35,16,7,7,23,0,5,2,0,10,7,12,5,2,3,24,1,6,0,0,6,4,3,2,4,0,2,1,0,4,2,3,2,1,1,8,2,5,0,0,10,8,3,5,11,0,3,2,0,3,5,8,3,2,3,7,2.0,3.83,0.0,0.0,5.83,4.0,2.33,3.5,5.75,0.0,2.5,2.0,0.0,2.5,3.5,4.0,2.5,2.0,3.0,3.0,9.65,6.0,0.0,24.1,9.15,6.0,0.0,23.1,2.5,2.0,0.0,6.0,4.0,3.0,0.0,8.200000000000003,2.612,2.5,0.0,4.1750000000000025
rzsm>0.95_pr>80,ssp245,2046,17,8,9,0,9,4,23,15,0,0,9,24,0,31,2,22,23,38,8,9,17,7,9,0,9,4,23,13,0,0,7,24,0,30,2,22,20,35,8,5,4,2,2,0,2,1,5,3,0,0,3,6,0,9,1,7,5,4,1,1,7,5,6,0,6,4,7,6,0,0,3,7,0,5,2,5,7,19,8,5,4.25,3.5,4.5,0.0,4.5,4.0,4.6,4.33,0.0,0.0,2.33,4.0,0.0,3.33,2.0,3.14,4.0,8.75,8.0,5.0,12.55,9.0,0.0,24.70000000000001,11.75,8.5,0.0,24.60000000000001,2.8,2.0,0.0,6.100000000000001,5.1,5.0,0.0,7.100000000000001,3.5114999999999994,4.0,0.0,5.300000000000004
rzsm>0.95_pr>80,ssp245,2047,6,14,6,6,0,14,13,1,6,0,42,5,4,29,4,14,4,0,10,15,6,14,6,6,0,14,12,0,6,0,39,5,4,27,4,14,2,0,9,14,2,3,1,1,0,6,2,0,1,0,6,2,1,5,1,1,1,0,3,3,4,6,6,6,0,3,8,0,6,0,10,3,4,9,4,14,2,0,4,5,3.0,4.67,6.0,6.0,0.0,2.33,6.0,0.0,6.0,0.0,6.5,2.5,4.0,5.4,4.0,14.0,2.0,0.0,3.0,4.67,9.65,6.0,0.0,16.40000000000002,9.1,6.0,0.0,15.300000000000018,1.95,1.0,0.0,5.100000000000001,4.7,4.0,0.0,9.100000000000001,4.003500000000001,4.0,0.0,6.050000000000001
rzsm>0.95_pr>80,ssp245,2048,12,10,9,0,13,7,17,12,5,16,11,7,11,2,2,6,18,7,20,30,12,8,9,0,13,6,17,12,5,14,10,6,10,2,0,6,17,7,19,29,4,2,3,0,3,2,4,3,1,2,3,1,2,1,0,2,4,2,4,8,4,4,3,0,9,3,6,5,5,10,6,6,8,2,0,4,6,5,7,7,3.0,4.0,3.0,0.0,4.33,3.0,4.25,4.0,5.0,7.0,3.33,6.0,5.0,2.0,0.0,3.0,4.25,3.5,4.75,3.62,10.75,10.5,2.0,18.200000000000003,10.1,9.5,1.8000000000000003,17.200000000000003,2.55,2.0,0.9000000000000001,4.0,5.0,5.0,1.8000000000000003,8.100000000000001,3.6515,3.81,1.8000000000000003,5.100000000000001
rzsm>0.95_pr>80,ssp245,2049,1,8,9,0,3,9,2,0,12,4,19,6,1,36,26,1,7,19,0,17,0,6,8,0,2,9,0,0,11,3,19,4,0,35,26,0,5,19,0,17,0,1,2,0,1,2,0,0,2,1,5,2,0,8,3,0,1,5,0,5,0,6,6,0,2,6,0,0,8,3,5,2,0,7,12,0,5,6,0,6,0.0,6.0,4.0,0.0,2.0,4.5,0.0,0.0,5.5,3.0,3.8,2.0,0.0,4.38,8.67,0.0,5.0,3.8,0.0,3.4,9.0,6.5,0.0,19.70000000000001,8.2,4.5,0.0,19.70000000000001,1.9,1.0,0.0,5.0,3.7,4.0,0.0,7.100000000000001,2.8024999999999998,3.2,0.0,5.550000000000001
rzsm>0.95_pr>80,ssp245,2050,18,4,15,1,6,4,1,10,7,31,20,10,11,0,9,15,15,11,17,22,16,3,15,0,5,4,0,10,7,30,18,9,10,0,9,14,14,10,16,21,3,1,3,0,1,1,0,2,2,6,3,2,3,0,2,4,2,2,2,6,6,3,10,0,5,4,0,6,4,9,8,5,5,0,5,7,12,7,14,6,5.33,3.0,5.0,0.0,5.0,4.0,0.0,5.0,3.5,5.0,6.0,4.5,3.33,0.0,4.5,3.5,7.0,5.0,8.0,3.5,11.35,10.5,1.0,20.200000000000003,10.55,10.0,0.0,18.300000000000004,2.25,2.0,0.0,4.200000000000003,5.8,5.5,0.0,10.200000000000003,4.058,4.5,0.0,6.100000000000001
rzsm>0.95_pr>80,ssp245,2051,0,23,5,4,6,16,4,14,14,24,9,21,15,16,23,0,0,21,0,50,0,22,5,3,6,16,4,14,14,22,9,19,14,16,23,0,0,21,0,47,0,4,1,1,2,5,2,3,2,2,3,5,3,4,7,0,0,5,0,9,0,10,5,3,3,5,2,7,9,11,4,5,7,5,7,0,0,6,0,10,0.0,5.5,5.0,3.0,3.0,3.2,2.0,4.67,7.0,11.0,3.0,3.8,4.67,4.0,3.29,0.0,0.0,4.2,0.0,5.22,13.25,14.0,0.0,23.1,12.75,14.0,0.0,22.1,2.9,2.5,0.0,5.200000000000003,4.95,5.0,0.0,10.0,3.6275,3.545,0.0,5.650000000000002
rzsm>0.95_pr>80,ssp245,2052,9,1,9,0,3,1,0,18,4,27,19,24,23,38,5,11,8,11,0,17,8,0,7,0,3,0,0,17,4,25,18,21,23,37,4,11,8,10,0,14,3,0,2,0,1,0,0,4,1,5,3,7,6,8,1,3,1,3,0,3,4,0,5,0,3,0,0,5,4,8,9,6,6,9,4,6,8,4,0,6,2.67,0.0,3.5,0.0,3.0,0.0,0.0,4.25,4.0,5.0,6.0,3.0,3.83,4.62,4.0,3.67,8.0,3.33,0.0,4.67,11.4,9.0,0.0,24.300000000000004,10.5,8.0,0.0,23.200000000000003,2.55,2.5,0.0,6.100000000000001,4.35,4.5,0.0,8.100000000000001,3.177,3.585,0.0,5.100000000000001
rzsm>0.95_pr>80,ssp245,2053,38,0,40,0,11,13,2,8,11,1,26,14,11,13,2,27,15,0,0,22,36,0,39,0,11,12,2,6,11,0,25,14,11,10,2,26,14,0,0,21,6,0,7,0,2,3,1,2,3,0,7,3,2,2,1,5,3,0,0,6,10,0,15,0,7,6,2,3,7,0,7,6,7,6,2,7,7,0,0,4,6.0,0.0,5.57,0.0,5.5,4.0,2.0,3.0,3.67,0.0,3.57,4.67,5.5,5.0,2.0,5.2,4.67,0.0,0.0,3.5,12.7,11.0,0.0,28.100000000000016,12.0,11.0,0.0,27.000000000000014,2.65,2.0,0.0,6.100000000000001,4.8,6.0,0.0,7.300000000000004,3.1925000000000003,3.62,0.0,5.507000000000001
rzsm>0.95_pr>80,ssp245,2054,33,5,18,0,11,18,20,4,0,0,26,11,4,11,25,16,21,11,7,6,32,4,15,0,10,17,19,3,0,0,25,10,4,11,24,16,19,10,7,6,8,2,2,0,4,4,4,1,0,0,5,3,1,2,3,3,2,1,1,2,7,2,11,0,4,6,11,3,0,0,9,4,4,8,17,6,15,10,7,4,4.0,2.0,7.5,0.0,2.5,4.25,4.75,3.0,0.0,0.0,5.0,3.33,4.0,5.5,8.0,5.33,9.5,10.0,7.0,3.0,12.35,11.0,0.0,25.1,11.6,10.0,0.0,24.1,2.4,2.0,0.0,4.100000000000001,6.4,6.0,0.0,11.400000000000006,4.433,4.125,0.0,8.150000000000002
rzsm>0.95_pr>80,ssp245,2055,0,5,2,0,0,8,4,0,9,0,20,4,12,17,18,0,21,7,8,18,0,3,0,0,0,7,4,0,9,0,20,4,12,17,18,0,19,6,8,15,0,1,0,0,0,2,1,0,2,0,5,2,3,3,4,0,5,2,2,3,0,3,0,0,0,5,4,0,7,0,6,2,5,9,7,0,6,4,5,10,0.0,3.0,0.0,0.0,0.0,3.5,4.0,0.0,4.5,0.0,4.0,2.0,4.0,5.67,4.5,0.0,3.8,3.0,4.0,5.0,7.65,6.0,0.0,18.200000000000003,7.1,5.0,0.0,18.1,1.75,2.0,0.0,4.100000000000001,3.65,4.0,0.0,7.200000000000003,2.5484999999999998,3.25,0.0,4.550000000000001
rzsm>0.95_pr>80,ssp245,2056,12,0,25,0,18,0,26,10,13,3,16,38,15,0,14,0,8,10,16,4,12,0,23,0,17,0,24,9,13,3,15,37,14,0,14,0,8,10,16,3,4,0,4,0,4,0,6,3,4,1,3,7,1,0,3,0,2,3,4,1,4,0,7,0,6,0,6,4,6,3,5,14,14,0,6,0,6,4,6,3,3.0,0.0,5.75,0.0,4.25,0.0,4.0,3.0,3.25,3.0,5.0,5.29,14.0,0.0,4.67,0.0,4.0,3.33,4.0,3.0,11.4,11.0,0.0,25.1,10.9,11.0,0.0,23.1,2.5,3.0,0.0,4.200000000000003,4.7,4.5,0.0,7.70000000000001,3.4769999999999994,3.29,0.0,5.336
rzsm>0.95_pr>80,ssp245,2057,17,2,31,5,0,7,15,7,29,19,8,27,4,3,10,8,25,13,0,18,17,2,29,5,0,6,13,6,29,17,8,27,3,3,10,7,22,13,0,18,3,1,7,1,0,1,3,1,7,3,3,6,1,1,3,2,7,3,0,3,7,2,6,5,0,6,6,6,8,7,4,6,3,3,6,4,5,6,0,7,5.67,2.0,4.14,5.0,0.0,6.0,4.33,6.0,4.14,5.67,2.67,4.5,3.0,3.0,3.33,3.5,3.14,4.33,0.0,6.0,12.4,9.0,1.8000000000000003,27.200000000000003,11.75,9.0,1.8000000000000003,27.200000000000003,2.8,3.0,0.9000000000000001,7.0,4.85,6.0,1.8000000000000003,7.0,3.821,4.14,1.8000000000000003,6.0
rzsm>0.95_pr>80,ssp245,2058,5,7,13,0,0,24,0,0,12,10,19,13,15,22,22,28,35,0,4,6,3,7,13,0,0,23,0,0,11,10,19,13,14,22,19,27,35,0,3,6,1,2,3,0,0,3,0,0,2,2,5,3,3,5,5,6,12,0,1,2,3,5,5,0,0,11,0,0,6,6,6,6,7,5,6,7,4,0,3,3,3.0,3.5,4.33,0.0,0.0,7.67,0.0,0.0,5.5,5.0,3.8,4.33,4.67,4.4,3.8,4.5,2.92,0.0,3.0,3.0,11.75,11.0,0.0,24.400000000000006,11.25,10.5,0.0,23.400000000000006,2.75,2.0,0.0,5.100000000000001,4.15,5.0,0.0,7.0,3.171,3.65,0.0,5.050000000000001
rzsm>0.95_pr>80,ssp245,2059,1,22,12,0,10,4,28,26,12,10,10,24,19,6,14,15,14,15,11,6,0,20,12,0,8,2,28,26,12,9,9,23,17,6,12,13,13,14,10,6,0,5,4,0,3,1,5,4,3,3,2,7,4,2,2,3,1,3,2,2,0,9,5,0,4,2,9,13,5,3,5,7,6,3,8,6,13,7,6,4,0.0,4.0,3.0,0.0,2.67,2.0,5.6,6.5,4.0,3.0,4.5,3.29,4.25,3.0,6.0,4.33,13.0,4.67,5.0,3.0,12.95,12.0,3.7,24.200000000000003,12.0,12.0,1.8000000000000003,23.300000000000004,2.8,3.0,0.9000000000000001,5.0,5.75,5.5,1.8000000000000003,9.400000000000006,4.0905,4.0,1.8000000000000003,6.050000000000001
rzsm>0.95_pr>80,ssp245,2060,12,0,18,0,21,13,5,11,27,24,20,17,5,12,14,9,29,17,9,13,11,0,18,0,21,12,4,9,27,24,18,16,3,11,13,9,29,16,9,12,2,0,4,0,3,3,2,2,7,3,4,5,1,3,3,2,6,4,2,3,6,0,6,0,8,7,2,5,6,10,8,6,3,4,6,6,11,5,7,6,5.5,0.0,4.5,0.0,7.0,4.0,2.0,4.5,3.86,8.0,4.5,3.2,3.0,3.67,4.33,4.5,4.83,4.0,4.5,4.0,13.8,13.0,4.500000000000001,24.300000000000004,13.1,12.0,2.7,24.300000000000004,2.95,3.0,0.9000000000000001,5.100000000000001,5.6,6.0,1.8000000000000003,8.200000000000003,3.9945,4.165,1.8000000000000003,5.650000000000002
rzsm>0.95_pr>80,ssp245,2061,9,1,17,0,2,15,0,1,12,2,3,26,0,14,45,9,12,0,12,11,9,0,17,0,2,15,0,0,12,2,3,25,0,13,41,9,12,0,11,11,1,0,5,0,1,4,0,0,3,1,1,4,0,4,10,3,3,0,3,3,9,0,5,0,2,6,0,0,5,2,3,12,0,7,8,4,7,0,5,5,9.0,0.0,3.4,0.0,2.0,3.75,0.0,0.0,4.0,2.0,3.0,6.25,0.0,3.25,4.1,3.0,4.0,0.0,3.67,3.67,9.55,9.0,0.0,17.900000000000013,9.1,9.0,0.0,17.80000000000001,2.3,2.0,0.0,4.100000000000001,4.0,4.5,0.0,8.100000000000001,2.7545,3.125,0.0,4.315000000000003
rzsm>0.95_pr>80,ssp245,2062,0,7,17,0,23,6,0,20,11,8,17,11,20,16,26,15,20,18,10,19,0,7,17,0,22,5,0,19,11,8,16,9,19,15,26,15,19,18,10,18,0,2,2,0,5,1,0,4,2,2,6,3,4,3,3,3,5,4,1,4,0,5,12,0,6,5,0,6,6,5,5,4,6,6,13,6,8,12,10,9,0.0,3.5,8.5,0.0,4.4,5.0,0.0,4.75,5.5,4.0,2.67,3.0,4.75,5.0,8.67,5.0,3.8,4.5,10.0,4.5,13.2,15.5,0.0,20.300000000000004,12.7,15.0,0.0,19.300000000000004,2.7,3.0,0.0,5.0,6.2,6.0,0.0,12.0,4.377000000000001,4.5,0.0,8.517
rzsm>0.95_pr>80,ssp245,2063,9,0,7,2,4,2,14,14,9,3,2,17,21,4,66,22,5,12,6,18,9,0,6,2,4,0,11,13,9,2,2,16,20,4,64,22,5,12,6,15,1,0,1,1,1,0,3,2,1,1,1,5,4,1,11,5,2,3,2,3,9,0,6,2,4,0,4,11,9,2,2,6,8,4,17,6,3,7,4,7,9.0,0.0,6.0,2.0,4.0,0.0,3.67,6.5,9.0,2.0,2.0,3.2,5.0,4.0,5.82,4.4,2.5,4.0,3.0,5.0,11.85,8.0,2.0,21.1,11.1,7.5,1.8000000000000003,20.200000000000003,2.4,1.5,0.9000000000000001,5.0,5.55,5.0,1.8000000000000003,9.200000000000003,4.0545,4.0,1.8000000000000003,6.7500000000000036
rzsm>0.95_pr>80,ssp245,2064,27,13,4,2,6,5,3,15,5,10,17,4,28,12,26,14,13,0,3,19,26,12,2,2,6,4,3,15,5,10,17,4,28,11,25,13,12,0,3,16,6,4,1,1,2,1,1,3,2,2,5,1,5,3,6,3,4,0,1,5,5,4,2,2,4,4,3,6,3,7,6,4,11,6,7,6,4,0,3,5,4.33,3.0,2.0,2.0,3.0,4.0,3.0,5.0,2.5,5.0,3.4,4.0,5.6,3.67,4.17,4.33,3.0,0.0,3.0,3.2,11.3,11.0,2.9000000000000004,26.1,10.7,10.5,2.0,25.1,2.8,2.5,1.0,5.100000000000001,4.6,4.0,2.0,7.0,3.41,3.3,2.0,5.0
