threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>80,ssp245,2018,37,21,3,8,0,4,10,20,2,0,6,9,17,4,5,49,30,19,0,0,36,21,3,8,0,4,8,20,2,0,4,9,16,4,5,47,29,18,0,0,6,5,1,2,0,1,2,4,1,0,1,3,5,1,2,9,7,3,0,0,8,6,3,6,0,4,6,7,2,0,4,4,5,4,3,7,6,10,0,0,6.0,4.2,3.0,4.0,0.0,4.0,4.0,5.0,2.0,0.0,4.0,3.0,3.2,4.0,2.5,5.22,4.14,6.0,0.0,0.0,12.2,7.0,0.0,30.70000000000001,11.7,6.5,0.0,29.70000000000001,2.65,2.0,0.0,6.100000000000001,4.25,4.0,0.0,7.100000000000001,3.213,4.0,0.0,5.298000000000001
rzsm>0.9_pr>80,ssp245,2019,29,22,15,0,1,17,7,9,12,7,2,10,14,15,3,0,40,8,1,1,27,21,14,0,0,15,6,9,11,7,0,9,14,13,3,0,39,8,0,0,4,4,2,0,0,4,2,1,3,1,0,3,3,4,1,0,6,2,0,0,12,8,7,0,0,5,3,9,5,7,0,3,6,5,3,0,18,6,0,0,6.75,5.25,7.0,0.0,0.0,3.75,3.0,9.0,3.67,7.0,0.0,3.0,4.67,3.25,3.0,0.0,6.5,4.0,0.0,0.0,10.65,8.5,0.9000000000000001,22.70000000000001,9.8,8.5,0.0,21.60000000000001,2.0,2.0,0.0,4.0,4.85,5.0,0.0,9.300000000000004,3.492,3.46,0.0,7.0
rzsm>0.9_pr>80,ssp245,2020,6,22,61,14,3,6,12,15,14,4,9,7,20,21,7,0,50,19,14,1,4,22,59,14,3,5,12,15,14,2,9,7,19,21,4,0,48,18,13,0,1,4,7,3,1,1,3,3,3,1,2,2,4,6,2,0,7,4,3,0,4,7,20,6,3,5,5,6,6,2,5,4,7,6,2,0,11,7,6,0,4.0,5.5,8.43,4.67,3.0,5.0,4.0,5.0,4.67,2.0,4.5,3.5,4.75,3.5,2.0,0.0,6.86,4.5,4.33,0.0,15.25,13.0,2.8000000000000003,24.80000000000004,14.45,12.5,1.8000000000000003,24.600000000000037,2.85,3.0,0.9000000000000001,6.100000000000001,5.6,5.5,1.8000000000000003,7.400000000000006,4.0105,4.415,1.8000000000000003,5.636000000000002
rzsm>0.9_pr>80,ssp245,2021,2,21,30,10,0,0,10,23,6,19,14,10,46,10,2,39,1,3,0,2,2,20,28,9,0,0,10,22,6,17,11,9,45,9,2,36,0,3,0,2,1,5,5,3,0,0,2,5,1,4,3,2,7,1,1,8,0,1,0,1,2,6,10,4,0,0,6,8,6,6,4,5,8,9,2,13,0,3,0,2,2.0,4.0,5.6,3.0,0.0,0.0,5.0,4.4,6.0,4.25,3.67,4.5,6.43,9.0,2.0,4.5,0.0,3.0,0.0,2.0,12.4,10.0,0.0,30.900000000000013,11.55,9.0,0.0,28.80000000000001,2.5,1.5,0.0,5.200000000000003,4.7,4.5,0.0,9.100000000000001,3.4675,3.835,0.0,6.043
rzsm>0.9_pr>80,ssp245,2022,8,1,0,38,0,17,6,16,14,3,14,18,14,24,41,33,14,13,2,22,7,0,0,38,0,15,3,15,14,2,13,16,14,24,41,33,13,12,2,22,3,0,0,3,0,4,1,3,2,1,3,2,2,5,3,7,3,2,1,4,3,0,0,23,0,7,3,7,10,2,7,11,8,6,31,6,8,6,2,8,2.33,0.0,0.0,12.67,0.0,3.75,3.0,5.0,7.0,2.0,4.33,8.0,7.0,4.8,13.67,4.71,4.33,6.0,2.0,5.5,14.9,14.0,0.9000000000000001,33.50000000000001,14.2,13.5,0.0,33.50000000000001,2.45,2.5,0.0,4.100000000000001,7.4,6.5,0.0,12.200000000000017,4.804499999999999,4.52,0.0,8.467000000000006
rzsm>0.9_pr>80,ssp245,2023,7,20,8,13,10,7,4,3,27,20,21,21,28,23,8,23,21,33,12,21,7,20,6,12,9,6,4,3,26,20,21,21,28,23,6,23,19,31,12,21,3,3,1,3,2,2,1,1,5,4,3,5,5,5,1,5,4,4,2,4,3,7,6,8,5,3,4,3,8,7,10,7,6,6,6,7,8,14,7,9,2.33,6.67,6.0,4.0,4.5,3.0,4.0,3.0,5.2,5.0,7.0,4.2,5.6,4.6,6.0,4.6,4.75,7.75,6.0,5.25,16.5,20.0,6.7,27.1,15.9,19.5,5.800000000000001,26.200000000000003,3.15,3.0,1.0,5.0,6.7,7.0,3.0,9.100000000000001,4.9725,4.875,3.0,6.703
rzsm>0.9_pr>80,ssp245,2024,11,24,5,14,1,4,6,27,0,2,9,38,21,6,37,3,30,0,28,4,11,24,5,13,0,4,6,26,0,2,8,35,21,5,37,3,29,0,28,3,3,7,1,4,0,1,1,3,0,1,2,7,4,2,6,1,4,0,5,1,4,5,5,6,0,4,6,13,0,2,6,8,7,3,12,3,13,0,7,3,3.67,3.43,5.0,3.25,0.0,4.0,6.0,8.67,0.0,2.0,4.0,5.0,5.25,2.5,6.17,3.0,7.25,0.0,5.6,3.0,13.5,7.5,0.9000000000000001,30.70000000000001,13.0,7.0,0.0,29.60000000000001,2.65,2.0,0.0,6.100000000000001,5.35,5.0,0.0,12.100000000000001,3.8894999999999995,3.835,0.0,6.278000000000001
rzsm>0.9_pr>80,ssp245,2025,10,9,10,14,0,18,1,5,9,21,13,9,9,8,5,15,9,0,9,6,10,9,8,12,0,15,0,4,8,20,13,8,9,8,5,14,9,0,9,5,2,2,2,5,0,5,0,1,2,3,3,2,3,1,1,4,2,0,3,1,5,5,6,3,0,4,0,4,6,13,6,6,4,8,5,6,5,0,4,5,5.0,4.5,4.0,2.4,0.0,3.0,0.0,4.0,4.0,6.67,4.33,4.0,3.0,8.0,5.0,3.5,4.5,0.0,3.0,5.0,9.0,9.0,0.9000000000000001,15.300000000000004,8.3,8.5,0.0,14.100000000000001,2.1,2.0,0.0,4.100000000000001,4.75,5.0,0.0,6.200000000000003,3.6950000000000003,4.0,0.0,5.1670000000000025
rzsm>0.9_pr>80,ssp245,2026,23,9,8,10,3,26,8,0,0,14,40,18,0,3,4,18,26,23,0,16,23,5,8,9,3,24,8,0,0,13,39,18,0,0,3,16,25,22,0,15,7,2,2,2,1,5,2,0,0,3,7,2,0,0,1,5,5,4,0,2,7,3,6,6,3,7,6,0,0,6,13,11,0,0,3,5,12,9,0,9,3.29,2.5,4.0,4.5,3.0,4.8,4.0,0.0,0.0,4.33,5.57,9.0,0.0,0.0,3.0,3.2,5.0,5.5,0.0,7.5,12.45,9.5,0.0,26.0,11.55,8.5,0.0,24.1,2.5,2.0,0.0,5.200000000000003,5.3,6.0,0.0,11.100000000000001,3.4595,3.645,0.0,5.7630000000000035
rzsm>0.9_pr>80,ssp245,2027,16,31,57,13,0,23,13,11,1,6,7,8,0,31,0,46,18,13,0,0,15,30,56,12,0,23,13,10,0,6,7,8,0,31,0,45,17,13,0,0,4,6,11,2,0,4,3,3,0,2,3,2,0,6,0,7,4,3,0,0,7,8,14,7,0,7,6,5,0,3,3,6,0,8,0,13,7,6,0,0,3.75,5.0,5.09,6.0,0.0,5.75,4.33,3.33,0.0,3.0,2.33,4.0,0.0,5.17,0.0,6.43,4.25,4.33,0.0,0.0,14.7,12.0,0.0,32.50000000000002,14.3,11.0,0.0,32.40000000000002,3.0,3.0,0.0,6.100000000000001,5.0,6.0,0.0,8.500000000000007,3.138,3.875,0.0,5.775
rzsm>0.9_pr>80,ssp245,2028,3,51,13,24,7,2,0,10,9,15,27,18,0,14,15,14,38,22,11,0,2,48,11,23,7,2,0,9,7,15,26,17,0,13,15,14,37,22,9,0,1,9,2,4,2,1,0,3,3,3,6,3,0,2,2,2,8,4,1,0,2,8,8,13,4,2,0,4,3,10,6,7,0,10,8,8,8,7,9,0,2.0,5.33,5.5,5.75,3.5,2.0,0.0,3.0,2.33,5.0,4.33,5.67,0.0,6.5,7.5,7.0,4.62,5.5,9.0,0.0,14.65,13.5,0.0,28.100000000000016,13.85,12.0,0.0,27.100000000000016,2.8,2.0,0.0,6.200000000000003,5.85,7.0,0.0,10.0,4.2265,4.8100000000000005,0.0,7.050000000000001
rzsm>0.9_pr>80,ssp245,2029,0,19,15,16,4,5,0,4,10,9,21,26,34,20,37,11,49,8,18,16,0,19,14,16,4,3,0,3,10,9,20,24,31,20,37,11,48,7,18,16,0,3,3,5,1,1,0,1,2,2,5,4,7,4,7,2,7,1,3,4,0,7,5,5,4,3,0,3,6,6,7,14,8,7,7,7,18,7,12,6,0.0,6.33,4.67,3.2,4.0,3.0,0.0,3.0,5.0,4.5,4.0,6.0,4.43,5.0,5.29,5.5,6.86,7.0,6.0,4.0,16.1,15.5,3.6000000000000005,34.300000000000004,15.5,15.0,2.7,31.60000000000001,3.1,3.0,0.9000000000000001,7.0,6.6,6.5,2.7,12.200000000000003,4.389,4.585,2.7,6.383000000000001
rzsm>0.9_pr>80,ssp245,2030,9,8,11,26,0,20,7,21,4,10,33,4,22,15,26,24,38,1,5,4,9,7,11,25,0,19,6,19,3,9,32,2,21,13,25,24,37,0,4,4,2,2,4,6,0,4,2,4,1,3,5,1,4,4,7,4,7,0,1,1,5,5,4,7,0,7,3,7,3,4,13,2,7,4,7,9,14,0,4,4,4.5,3.5,2.75,4.17,0.0,4.75,3.0,4.75,3.0,3.0,6.4,2.0,5.25,3.25,3.57,6.0,5.29,0.0,4.0,4.0,14.4,10.5,3.7,26.70000000000001,13.5,10.0,1.8000000000000003,25.70000000000001,3.1,3.5,0.9000000000000001,6.100000000000001,5.45,4.5,1.8000000000000003,9.400000000000006,3.6590000000000003,3.785,1.8000000000000003,5.361000000000001
rzsm>0.9_pr>80,ssp245,2031,3,13,12,7,5,41,27,1,20,37,7,5,12,0,34,14,45,28,11,17,3,13,12,7,5,41,24,0,20,35,7,5,12,0,31,13,44,26,9,17,1,2,3,1,2,7,5,0,6,6,1,2,4,0,4,3,7,4,2,4,3,7,5,7,3,9,13,0,7,8,7,3,6,0,17,6,12,9,7,6,3.0,6.5,4.0,7.0,2.5,5.86,4.8,0.0,3.33,5.83,7.0,2.5,3.0,0.0,7.75,4.33,6.29,6.5,4.5,4.25,16.95,12.5,2.8000000000000003,37.400000000000006,16.2,12.5,2.7,35.60000000000001,3.2,3.0,0.9000000000000001,6.100000000000001,6.75,7.0,2.7,12.100000000000001,4.447,4.415,2.2500000000000004,7.0
rzsm>0.9_pr>80,ssp245,2032,9,28,34,28,0,7,15,11,33,12,28,23,26,10,8,19,11,6,11,10,9,27,33,25,0,7,14,10,33,12,27,20,25,9,7,18,9,6,10,10,2,5,6,4,0,2,4,2,6,3,7,4,6,2,1,4,2,1,2,3,7,15,12,12,0,4,6,7,7,6,6,7,9,5,7,6,6,6,5,4,4.5,5.4,5.5,6.25,0.0,3.5,3.5,5.0,5.5,4.0,3.86,5.0,4.17,4.5,7.0,4.5,4.5,6.0,5.0,3.33,16.45,11.5,6.9,28.500000000000007,15.55,11.0,6.9,27.60000000000001,3.3,3.0,1.0,6.0,6.85,6.0,4.0,12.0,4.5505,4.5,3.483,6.025
rzsm>0.9_pr>80,ssp245,2033,0,0,31,20,0,14,18,24,14,13,18,4,16,53,6,8,57,9,10,0,0,0,30,19,0,14,15,24,14,12,17,4,13,53,4,8,56,9,10,0,0,0,5,4,0,2,3,4,3,3,5,2,3,7,1,2,12,2,2,0,0,0,10,7,0,8,7,8,10,7,5,2,5,16,4,4,12,6,7,0,0.0,0.0,6.0,4.75,0.0,7.0,5.0,6.0,4.67,4.0,3.4,2.0,4.33,7.57,4.0,4.0,4.67,4.5,5.0,0.0,15.75,13.5,0.0,33.20000000000003,15.1,12.5,0.0,32.30000000000003,3.0,2.5,0.0,5.200000000000003,5.9,6.5,0.0,10.200000000000003,3.8445,4.415,0.0,6.100000000000001
rzsm>0.9_pr>80,ssp245,2034,9,3,26,20,0,42,26,22,18,5,3,25,42,33,38,5,75,0,2,0,9,3,26,19,0,39,26,21,18,5,2,22,41,32,38,5,74,0,2,0,2,1,5,6,0,7,5,4,3,1,1,6,7,4,4,2,12,0,1,0,6,3,9,8,0,7,6,9,9,5,2,9,12,13,10,3,25,0,2,0,4.5,3.0,5.2,3.17,0.0,5.57,5.2,5.25,6.0,5.0,2.0,3.67,5.86,8.0,9.5,2.5,6.17,0.0,2.0,0.0,19.7,19.0,0.0,42.0,19.1,18.5,0.0,39.2,3.55,3.5,0.0,7.0,6.9,6.5,0.0,12.100000000000001,4.1295,4.75,0.0,6.353000000000002
rzsm>0.9_pr>80,ssp245,2035,43,26,0,32,0,8,25,33,25,32,10,15,14,17,0,4,3,40,4,2,43,26,0,30,0,7,24,33,22,32,10,15,14,17,0,4,3,39,3,2,7,4,0,5,0,1,4,8,4,6,3,3,4,4,0,1,1,7,1,1,10,10,0,9,0,7,12,9,11,11,4,6,7,6,0,4,3,9,3,2,6.14,6.5,0.0,6.0,0.0,7.0,6.0,4.12,5.5,5.33,3.33,5.0,3.5,4.25,0.0,4.0,3.0,5.57,3.0,2.0,16.65,14.5,0.0,33.70000000000001,16.2,14.5,0.0,33.60000000000001,3.2,3.5,0.0,7.0,6.15,6.5,0.0,11.0,4.011999999999999,4.1850000000000005,0.0,6.176
rzsm>0.9_pr>80,ssp245,2036,11,30,4,30,0,7,8,5,3,15,12,12,2,9,40,25,42,18,3,6,11,27,3,30,0,6,8,5,3,12,11,10,2,9,40,25,40,17,2,3,1,6,1,7,0,1,3,1,1,4,2,3,1,2,4,5,11,4,1,1,11,7,3,6,0,6,3,5,3,4,7,6,2,6,26,7,10,6,2,3,11.0,4.5,3.0,4.29,0.0,6.0,2.67,5.0,3.0,3.0,5.5,3.33,2.0,4.5,10.0,5.0,3.64,4.25,2.0,3.0,14.1,10.0,2.9000000000000004,31.000000000000014,13.2,9.5,2.0,31.000000000000014,2.95,2.0,1.0,6.100000000000001,6.15,6.0,2.0,10.100000000000001,4.284,3.9450000000000003,2.0,6.400000000000006
rzsm>0.9_pr>80,ssp245,2037,29,4,27,3,0,20,10,9,0,6,0,10,14,28,27,23,40,11,0,9,27,4,25,3,0,19,10,9,0,5,0,10,14,28,27,22,40,11,0,8,7,2,6,1,0,4,2,2,0,1,0,2,4,4,3,4,5,3,0,2,7,2,10,3,0,6,7,5,0,5,0,6,5,11,13,8,20,5,0,6,3.86,2.0,4.17,3.0,0.0,4.75,5.0,4.5,0.0,5.0,0.0,5.0,3.5,7.0,9.0,5.5,8.0,3.67,0.0,4.0,13.5,10.0,0.0,28.1,13.1,10.0,0.0,27.1,2.6,2.0,0.0,5.100000000000001,5.95,5.5,0.0,11.200000000000003,3.8975,4.085,0.0,7.100000000000001
rzsm>0.9_pr>80,ssp245,2038,20,14,12,46,0,13,14,12,5,26,11,21,0,9,0,4,71,22,9,3,19,14,9,46,0,11,14,11,4,26,9,21,0,9,0,4,68,21,9,3,4,3,3,7,0,2,3,2,1,6,2,4,0,2,0,1,12,5,3,1,7,6,4,16,0,6,6,6,4,7,5,6,0,7,0,4,14,6,4,3,4.75,4.67,3.0,6.57,0.0,5.5,4.67,5.5,4.0,4.33,4.5,5.25,0.0,4.5,0.0,4.0,5.67,4.2,3.0,3.0,15.6,12.0,0.0,28.00000000000003,14.9,10.0,0.0,28.00000000000003,3.05,2.5,0.0,6.100000000000001,5.55,6.0,0.0,7.70000000000001,3.8555,4.415,0.0,5.517
rzsm>0.9_pr>80,ssp245,2039,1,0,19,27,4,9,18,25,48,10,30,15,22,20,12,12,32,20,10,5,0,0,17,27,4,7,18,23,48,10,30,14,21,20,12,12,30,20,9,5,0,0,4,5,1,2,4,4,7,3,7,5,4,5,2,2,8,4,3,1,0,0,6,10,4,5,7,7,12,4,7,5,10,7,8,10,9,7,4,5,0.0,0.0,4.25,5.4,4.0,3.5,4.5,5.75,6.86,3.33,4.29,2.8,5.25,4.0,6.0,6.0,3.75,5.0,3.0,5.0,16.95,16.5,3.7,30.200000000000003,16.35,15.5,3.6000000000000005,30.0,3.55,4.0,0.9000000000000001,7.0,6.35,7.0,3.6000000000000005,10.0,4.1339999999999995,4.27,2.5200000000000005,6.0
rzsm>0.9_pr>80,ssp245,2040,7,3,23,25,0,2,39,0,3,5,19,10,16,9,46,14,25,11,3,4,6,3,23,25,0,2,39,0,0,5,19,6,16,9,46,14,24,10,3,4,2,1,4,5,0,1,4,0,0,1,4,1,3,2,7,3,3,1,1,1,3,3,7,9,0,2,19,0,0,5,9,6,8,7,13,6,12,10,3,4,3.0,3.0,5.75,5.0,0.0,2.0,9.75,0.0,0.0,5.0,4.75,6.0,5.33,4.5,6.57,4.67,8.0,10.0,3.0,4.0,13.2,9.5,1.8000000000000003,26.40000000000002,12.7,7.5,0.0,26.40000000000002,2.2,1.5,0.0,4.100000000000001,6.3,6.0,0.0,12.100000000000001,4.516,4.71,0.0,8.175000000000002
rzsm>0.9_pr>80,ssp245,2041,16,21,33,11,0,12,14,16,9,5,2,1,4,29,45,32,37,24,2,14,16,21,31,9,0,11,12,16,9,5,2,0,4,25,44,30,34,23,2,13,5,3,6,2,0,2,3,3,2,1,1,0,2,5,7,7,6,3,1,4,5,8,9,5,0,6,7,9,5,5,2,0,2,9,18,7,12,10,2,4,3.2,7.0,5.17,4.5,0.0,5.5,4.0,5.33,4.5,5.0,2.0,0.0,2.0,5.0,6.29,4.29,5.67,7.67,2.0,3.25,16.35,14.0,1.9000000000000001,33.400000000000006,15.35,12.5,1.8000000000000003,31.300000000000004,3.15,3.0,0.9000000000000001,6.100000000000001,6.25,5.5,1.8000000000000003,10.200000000000003,4.118499999999999,4.5,1.8000000000000003,6.361000000000001
rzsm>0.9_pr>80,ssp245,2042,0,4,11,36,4,29,18,23,0,4,8,38,9,42,30,16,0,15,4,12,0,2,9,32,3,26,18,23,0,4,7,38,8,42,30,15,0,15,4,9,0,1,3,8,1,6,3,4,0,1,2,7,2,6,6,4,0,5,1,3,0,2,4,7,3,6,10,7,0,4,4,8,6,15,9,7,0,4,4,4,0.0,2.0,3.0,4.0,3.0,4.33,6.0,5.75,0.0,4.0,3.5,5.43,4.0,7.0,5.0,3.75,0.0,3.0,4.0,3.0,15.15,11.5,0.0,36.2,14.25,9.0,0.0,32.60000000000001,3.15,3.0,0.0,6.100000000000001,5.2,4.0,0.0,9.100000000000001,3.5379999999999994,3.875,0.0,5.775
rzsm>0.9_pr>80,ssp245,2043,13,21,6,8,0,10,5,13,3,6,15,8,19,11,0,7,18,24,19,8,13,20,5,8,0,10,5,12,3,6,15,7,16,11,0,6,16,24,19,7,3,6,1,2,0,3,1,2,1,2,4,1,4,3,0,1,3,4,3,3,6,6,5,5,0,4,5,6,3,4,7,7,7,6,0,6,11,9,9,3,4.33,3.33,5.0,4.0,0.0,3.33,5.0,6.0,3.0,3.0,3.75,7.0,4.0,3.67,0.0,6.0,5.33,6.0,6.33,2.33,10.7,9.0,2.7,19.200000000000003,10.15,9.0,2.7,19.1,2.35,2.5,0.9000000000000001,4.0,5.45,6.0,2.7,9.0,4.07,4.0,2.0970000000000004,6.033
rzsm>0.9_pr>80,ssp245,2044,18,19,2,6,0,19,27,55,48,45,24,6,4,4,15,11,27,15,15,4,17,19,2,6,0,18,25,54,47,45,21,6,2,3,15,11,26,15,14,3,4,4,1,1,0,5,5,9,6,6,4,2,1,1,3,3,5,3,3,1,7,8,2,6,0,5,9,10,21,14,8,3,2,3,7,6,10,6,6,3,4.25,4.75,2.0,6.0,0.0,3.6,5.0,6.0,7.83,7.5,5.25,3.0,2.0,3.0,5.0,3.67,5.2,5.0,4.67,3.0,18.2,15.0,3.8000000000000003,45.300000000000004,17.45,15.0,2.0,45.2,3.35,3.0,1.0,6.0,6.8,6.0,2.0,10.400000000000006,4.336,4.71,2.0,6.150000000000002
rzsm>0.9_pr>80,ssp245,2045,7,2,26,30,0,23,2,12,24,2,4,9,3,22,13,18,4,3,3,38,6,0,26,29,0,23,2,12,23,0,3,9,2,18,12,18,3,3,3,35,2,0,6,6,0,4,1,3,4,0,1,2,1,6,4,6,1,1,1,6,3,0,6,8,0,8,2,5,11,0,3,6,2,4,4,8,3,3,3,10,3.0,0.0,4.33,4.83,0.0,5.75,2.0,4.0,5.75,0.0,3.0,4.5,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.83,12.25,8.0,2.0,26.400000000000006,11.35,7.5,0.0,26.300000000000004,2.75,2.0,0.0,6.0,4.45,3.5,0.0,8.200000000000003,3.1494999999999997,3.0,0.0,5.75
rzsm>0.9_pr>80,ssp245,2046,17,10,13,15,0,6,32,14,0,0,28,10,0,46,2,32,40,49,8,14,17,10,12,15,0,6,32,13,0,0,28,7,0,46,2,32,36,47,8,13,4,2,3,5,0,1,6,3,0,0,6,3,0,10,1,7,6,7,1,3,8,6,5,4,0,6,8,6,0,0,7,3,0,6,2,8,14,20,8,7,4.25,5.0,4.0,3.0,0.0,6.0,5.33,4.33,0.0,0.0,4.67,2.33,0.0,4.6,2.0,4.57,6.0,6.71,8.0,4.33,16.8,13.5,0.0,40.60000000000001,16.2,12.5,0.0,37.000000000000014,3.4,3.0,0.0,7.0,5.9,6.0,0.0,8.600000000000009,3.7559999999999993,4.33,0.0,6.071000000000001
rzsm>0.9_pr>80,ssp245,2047,8,4,16,18,8,13,25,1,6,3,5,53,5,31,4,16,13,0,11,0,8,4,16,17,7,13,25,0,6,2,5,51,5,31,4,16,13,0,11,0,2,1,3,3,1,5,5,0,2,1,2,9,1,6,1,2,2,0,4,0,4,4,7,7,7,3,9,0,4,2,3,12,5,10,4,14,11,0,4,0,4.0,4.0,5.33,5.67,7.0,2.6,5.0,0.0,3.0,2.0,2.5,5.67,5.0,5.17,4.0,8.0,6.5,0.0,2.75,0.0,12.0,8.0,0.9000000000000001,25.60000000000001,11.7,7.5,0.0,25.60000000000001,2.5,2.0,0.0,5.100000000000001,5.5,4.0,0.0,11.100000000000001,3.9095,4.0,0.0,6.550000000000001
rzsm>0.9_pr>80,ssp245,2048,6,15,20,38,0,11,20,18,8,17,7,15,8,2,3,11,31,0,19,15,6,14,20,37,0,8,18,18,6,17,6,14,7,2,0,9,30,0,18,15,2,3,5,9,0,2,4,4,1,3,1,5,1,1,0,2,6,0,3,3,4,7,7,7,0,5,6,5,6,7,6,3,7,2,0,5,9,0,9,9,3.0,4.67,4.0,4.11,0.0,4.0,4.5,4.5,6.0,5.67,6.0,2.8,7.0,2.0,0.0,4.5,5.0,0.0,6.0,5.0,13.2,13.0,1.8000000000000003,21.100000000000016,12.25,11.5,0.0,21.000000000000014,2.75,2.5,0.0,5.100000000000001,5.2,6.0,0.0,9.0,3.9375,4.5,0.0,6.0
rzsm>0.9_pr>80,ssp245,2049,6,10,17,19,0,18,6,4,14,1,7,25,2,50,30,2,25,24,0,2,6,10,17,17,0,17,6,4,13,0,4,25,2,47,30,2,23,24,0,2,2,3,4,5,0,4,2,2,3,0,2,5,1,10,4,1,7,5,0,1,4,5,8,8,0,6,4,2,7,0,2,6,2,10,12,2,6,6,0,2,3.0,3.33,4.25,3.4,0.0,4.25,3.0,2.0,4.33,0.0,2.0,5.0,2.0,4.7,7.5,2.0,3.29,4.8,0.0,2.0,13.1,8.5,0.9000000000000001,25.500000000000007,12.45,8.0,0.0,25.500000000000007,3.05,2.5,0.0,5.200000000000003,4.6,4.5,0.0,8.200000000000003,3.0425,3.145,0.0,4.82
