threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.7_pr>50,ssp245,2035,22,26,7,30,11,6,0,14,0,25,26,0,12,0,11,12,118,7,0,0,22,26,7,30,10,6,0,14,0,25,25,0,12,0,11,12,118,6,0,0,4,4,1,5,2,1,0,2,0,3,4,0,1,0,2,1,1,1,0,0,6,9,7,14,8,6,0,11,0,10,7,0,12,0,6,12,118,6,0,0,5.5,6.5,7.0,6.0,5.0,6.0,0.0,7.0,0.0,8.33,6.25,0.0,12.0,0.0,5.5,12.0,118.0,6.0,0.0,0.0,16.35,11.0,0.0,26.400000000000006,16.2,10.5,0.0,26.400000000000006,1.6,1.0,0.0,4.0,11.6,6.5,0.0,12.200000000000003,10.553999999999998,6.0,0.0,12.0
rzsm>0.7_pr>50,ssp245,2036,18,14,6,19,7,6,12,24,14,9,8,0,0,12,0,28,111,28,6,0,18,13,5,19,7,6,12,24,14,9,8,0,0,12,0,28,111,28,6,0,3,2,1,3,1,1,2,3,3,2,1,0,0,2,0,3,2,3,2,0,7,7,5,7,7,6,7,12,6,5,8,0,0,7,0,15,109,12,3,0,6.0,6.5,5.0,6.33,7.0,6.0,6.0,8.0,4.67,4.5,8.0,0.0,0.0,6.0,0.0,9.33,55.5,9.33,3.0,0.0,16.1,10.5,0.0,28.0,16.0,10.5,0.0,28.0,1.7,2.0,0.0,3.0,11.15,7.0,0.0,12.300000000000004,7.558,6.0,0.0,9.33
rzsm>0.7_pr>50,ssp245,2037,15,28,11,23,5,22,0,13,0,19,7,21,12,16,6,7,92,29,3,19,15,28,10,23,5,22,0,13,0,19,7,21,12,16,6,5,92,29,3,19,3,4,2,3,1,3,0,2,0,3,2,1,2,3,1,1,1,2,1,3,6,10,8,14,5,9,0,7,0,8,4,21,7,6,6,5,92,16,3,7,5.0,7.0,5.0,7.67,5.0,7.33,0.0,6.5,0.0,6.33,3.5,21.0,6.0,5.33,6.0,5.0,92.0,14.5,3.0,6.33,17.4,14.0,2.7,28.1,17.25,14.0,2.7,28.1,1.9,2.0,0.9000000000000001,3.0,11.7,7.0,2.7,16.500000000000007,10.624500000000001,6.0,2.7,15.15000000000001
rzsm>0.7_pr>50,ssp245,2038,23,0,6,7,0,16,11,27,11,0,19,21,5,9,13,5,116,22,0,11,23,0,5,6,0,16,11,27,11,0,19,21,5,9,13,5,116,22,0,11,3,0,1,1,0,2,2,3,2,0,3,3,1,2,3,1,1,3,0,2,10,0,5,6,0,9,7,18,8,0,7,8,5,6,6,5,116,9,0,7,7.67,0.0,5.0,6.0,0.0,8.0,5.5,9.0,5.5,0.0,6.33,7.0,5.0,4.5,4.33,5.0,116.0,7.33,0.0,5.5,16.1,11.0,0.0,23.400000000000006,16.0,11.0,0.0,23.400000000000006,1.65,2.0,0.0,3.0,11.6,6.5,0.0,10.800000000000011,10.383,5.5,0.0,8.100000000000001
rzsm>0.7_pr>50,ssp245,2039,15,2,7,16,0,11,12,11,0,0,8,17,0,7,7,13,102,2,5,9,15,2,7,16,0,11,12,11,0,0,8,17,0,7,7,13,102,2,5,8,2,1,1,2,0,2,2,2,0,0,2,2,0,1,1,2,4,1,1,1,8,2,7,9,0,6,7,7,0,0,5,9,0,7,7,8,39,2,5,8,7.5,2.0,7.0,8.0,0.0,5.5,6.0,5.5,0.0,0.0,4.0,8.5,0.0,7.0,7.0,6.5,25.5,2.0,5.0,8.0,12.2,7.5,0.0,16.1,12.15,7.5,0.0,16.1,1.35,1.0,0.0,2.0,6.8,7.0,0.0,9.0,5.75,5.75,0.0,8.05
rzsm>0.7_pr>50,ssp245,2040,13,18,0,14,0,16,38,13,6,4,6,7,32,5,17,16,121,5,0,35,13,18,0,14,0,16,38,13,6,3,6,7,32,5,17,16,121,5,0,35,2,3,0,2,0,3,6,1,1,1,1,1,6,1,2,2,3,1,0,5,7,7,0,7,0,6,12,13,6,3,6,7,9,5,10,9,90,5,0,11,6.5,6.0,0.0,7.0,0.0,5.33,6.33,13.0,6.0,3.0,6.0,7.0,5.33,5.0,8.5,8.0,40.33,5.0,0.0,7.0,18.3,13.0,0.0,35.300000000000004,18.25,13.0,0.0,35.300000000000004,2.05,1.5,0.0,5.100000000000001,10.65,7.0,0.0,12.100000000000001,7.266,6.0,0.0,8.950000000000006
rzsm>0.7_pr>50,ssp245,2041,17,5,6,5,27,17,22,34,6,4,26,33,5,12,12,21,115,21,0,11,17,5,6,5,27,17,20,34,6,4,26,33,5,12,12,21,115,21,0,11,2,1,1,1,4,3,2,4,1,1,6,4,1,1,2,3,1,3,0,1,10,5,6,5,7,8,11,21,6,4,7,13,5,12,9,8,115,7,0,11,8.5,5.0,6.0,5.0,6.75,5.67,10.0,8.5,6.0,4.0,4.33,8.25,5.0,12.0,6.0,7.0,115.0,7.0,0.0,11.0,19.95,14.5,4.9,33.1,19.85,14.5,4.9,33.1,2.1,1.5,1.0,4.0,13.5,7.5,4.9,13.800000000000011,12.05,6.375,4.297,11.100000000000001
rzsm>0.7_pr>50,ssp245,2042,7,12,14,6,6,25,4,7,1,22,14,7,17,0,13,14,142,14,0,30,7,12,14,5,6,25,4,7,0,22,14,7,17,0,13,14,142,13,0,29,1,2,3,1,1,4,1,1,0,2,2,1,2,0,2,2,2,3,0,4,7,6,8,5,6,7,4,7,0,16,9,7,15,0,7,8,112,8,0,12,7.0,6.0,4.67,5.0,6.0,6.25,4.0,7.0,0.0,11.0,7.0,7.0,8.5,0.0,6.5,7.0,71.0,4.33,0.0,7.25,17.75,12.5,0.9000000000000001,25.500000000000007,17.55,12.5,0.0,25.400000000000006,1.7,2.0,0.0,3.1000000000000014,12.2,7.0,0.0,15.100000000000001,8.775000000000002,6.375,0.0,8.750000000000004
rzsm>0.7_pr>50,ssp245,2043,5,16,4,8,7,20,0,26,18,20,1,7,20,0,0,0,124,21,0,6,5,16,4,7,7,20,0,26,18,20,0,7,20,0,0,0,124,21,0,6,1,4,1,1,1,3,0,3,2,4,0,1,3,0,0,0,1,4,0,1,5,7,4,7,7,8,0,12,11,7,0,7,11,0,0,0,124,8,0,6,5.0,4.0,4.0,7.0,7.0,6.67,0.0,8.67,9.0,5.0,0.0,7.0,6.67,0.0,0.0,0.0,124.0,5.25,0.0,6.0,15.15,7.0,0.0,21.500000000000007,15.05,7.0,0.0,21.500000000000007,1.5,1.0,0.0,4.0,11.2,7.0,0.0,11.100000000000001,10.263,5.125,0.0,8.703000000000001
rzsm>0.7_pr>50,ssp245,2044,8,14,25,0,12,5,0,4,10,16,21,12,0,0,0,0,8,7,2,13,7,14,25,0,12,5,0,4,10,16,21,11,0,0,0,0,8,6,2,13,1,2,3,0,2,1,0,1,2,3,2,2,0,0,0,0,1,1,1,2,7,7,10,0,8,5,0,4,7,6,12,7,0,0,0,0,8,6,2,7,7.0,7.0,8.33,0.0,6.0,5.0,0.0,4.0,5.0,5.33,10.5,5.5,0.0,0.0,0.0,0.0,8.0,6.0,2.0,6.5,7.85,7.5,0.0,16.500000000000007,7.7,6.5,0.0,16.500000000000007,1.2,1.0,0.0,2.1000000000000014,4.8,6.0,0.0,8.200000000000003,4.308,5.165,0.0,8.033000000000001
rzsm>0.7_pr>50,ssp245,2045,0,15,13,49,0,18,45,6,0,6,14,41,11,21,1,0,19,0,6,14,0,15,13,47,0,18,44,6,0,6,14,40,10,21,0,0,19,0,6,14,0,2,2,7,0,3,4,1,0,1,2,5,2,2,0,0,2,0,1,2,0,8,7,10,0,7,17,6,0,6,10,14,5,14,0,0,17,0,6,7,0.0,7.5,6.5,6.71,0.0,6.0,11.0,6.0,0.0,6.0,7.0,8.0,5.0,10.5,0.0,0.0,9.5,0.0,6.0,7.0,13.95,12.0,0.0,41.400000000000006,13.65,11.5,0.0,40.400000000000006,1.8,2.0,0.0,4.100000000000001,6.7,6.5,0.0,14.300000000000004,5.1355,6.0,0.0,9.600000000000001
rzsm>0.7_pr>50,ssp245,2046,0,1,10,27,19,32,16,10,0,18,24,10,8,7,24,6,124,14,0,11,0,0,9,27,19,31,16,10,0,18,23,10,8,7,24,6,124,14,0,11,0,0,3,5,2,6,3,2,0,3,3,2,1,2,3,1,1,2,0,2,0,0,4,7,13,8,6,6,0,8,9,7,8,5,10,6,124,8,0,6,0.0,0.0,3.0,5.4,9.5,5.17,5.33,5.0,0.0,6.0,7.67,5.0,8.0,3.5,8.0,6.0,124.0,7.0,0.0,5.5,18.05,10.5,0.0,27.500000000000007,17.85,10.5,0.0,27.400000000000006,2.05,2.0,0.0,3.200000000000003,11.75,6.5,0.0,10.300000000000004,10.7035,5.365,0.0,8.150000000000002
rzsm>0.7_pr>50,ssp245,2047,22,26,38,30,6,14,11,0,12,8,12,11,10,20,23,33,94,7,0,0,22,26,38,29,6,14,11,0,12,7,12,10,10,20,23,31,94,6,0,0,3,3,5,3,1,3,2,0,2,1,2,1,1,2,3,4,1,1,0,0,11,16,18,13,6,7,7,0,6,7,7,10,10,18,15,11,94,6,0,0,7.33,8.67,7.6,9.67,6.0,4.67,5.5,0.0,6.0,7.0,6.0,10.0,10.0,10.0,7.67,7.75,94.0,6.0,0.0,0.0,18.85,12.0,0.0,33.50000000000001,18.55,12.0,0.0,31.70000000000001,1.9,2.0,0.0,3.1000000000000014,13.1,8.5,0.0,18.0,10.693000000000001,7.165,0.0,10.0
rzsm>0.7_pr>50,ssp245,2048,7,18,0,10,0,21,32,14,1,5,6,7,6,7,38,6,84,6,0,0,7,18,0,9,0,21,32,14,0,5,6,7,6,7,38,6,84,6,0,0,2,3,0,2,0,4,5,2,0,1,1,1,1,1,5,1,2,1,0,0,5,9,0,6,0,7,8,12,0,5,6,7,6,7,16,6,77,6,0,0,3.5,6.0,0.0,4.5,0.0,5.25,6.4,7.0,0.0,5.0,6.0,7.0,6.0,7.0,7.6,6.0,42.0,6.0,0.0,0.0,13.4,6.5,0.0,32.60000000000001,13.3,6.5,0.0,32.60000000000001,1.6,1.0,0.0,4.100000000000001,9.15,6.0,0.0,12.400000000000006,6.2625,6.0,0.0,7.0600000000000005
rzsm>0.7_pr>50,ssp245,2049,17,14,16,0,0,8,7,18,27,8,6,16,26,10,5,0,126,19,0,0,17,14,16,0,0,7,7,18,27,8,6,16,25,10,5,0,126,19,0,0,2,2,2,0,0,2,1,3,2,2,1,1,5,2,1,0,1,2,0,0,10,8,10,0,0,5,7,7,15,6,6,16,9,7,5,0,126,11,0,0,8.5,7.0,8.0,0.0,0.0,3.5,7.0,6.0,13.5,4.0,6.0,16.0,5.0,5.0,5.0,0.0,126.0,9.5,0.0,0.0,16.15,9.0,0.0,26.1,16.05,9.0,0.0,25.200000000000003,1.45,1.5,0.0,2.1000000000000014,12.4,7.0,0.0,15.100000000000001,11.5,5.5,0.0,13.750000000000004
rzsm>0.7_pr>50,ssp245,2050,9,24,21,19,0,16,18,12,14,20,14,16,12,13,6,0,111,2,0,12,9,23,21,19,0,16,17,12,14,20,14,16,12,13,6,0,111,2,0,12,2,3,3,2,0,2,3,2,2,3,3,3,3,2,1,0,1,1,0,2,6,9,8,10,0,9,7,7,7,7,6,7,7,7,6,0,111,2,0,6,4.5,7.67,7.0,9.5,0.0,8.0,5.67,6.0,7.0,6.67,4.67,5.33,4.0,6.5,6.0,0.0,111.0,2.0,0.0,6.0,16.95,13.5,0.0,21.300000000000004,16.85,13.5,0.0,21.200000000000003,1.9,2.0,0.0,3.0,11.1,7.0,0.0,9.100000000000001,10.375499999999999,6.0,0.0,8.150000000000002
rzsm>0.7_pr>50,ssp245,2051,0,0,23,0,16,0,9,14,24,15,0,19,17,12,25,0,115,28,0,15,0,0,23,0,16,0,9,14,22,14,0,19,17,12,24,0,115,27,0,15,0,0,4,0,2,0,2,1,2,4,0,3,4,2,4,0,2,4,0,3,0,0,10,0,11,0,5,14,15,6,0,13,6,8,8,0,112,7,0,6,0.0,0.0,5.75,0.0,8.0,0.0,4.5,14.0,11.0,3.5,0.0,6.33,4.25,6.0,6.0,0.0,57.5,6.75,0.0,5.0,16.6,14.5,0.0,25.300000000000004,16.35,14.0,0.0,24.300000000000004,1.85,2.0,0.0,4.0,11.05,6.0,0.0,14.100000000000001,6.928999999999999,4.75,0.0,11.300000000000004
rzsm>0.7_pr>50,ssp245,2052,12,3,10,9,10,11,0,0,16,22,3,23,15,21,25,22,127,20,2,34,11,3,10,9,10,11,0,0,16,22,3,23,15,21,25,22,127,20,2,34,2,1,2,2,2,2,0,0,3,3,1,3,2,3,4,4,1,2,1,4,7,3,7,7,8,6,0,0,9,11,3,11,9,8,7,7,127,12,2,12,5.5,3.0,5.0,4.5,5.0,5.5,0.0,0.0,5.33,7.33,3.0,7.67,7.5,7.0,6.25,5.5,127.0,10.0,2.0,8.5,19.25,13.5,1.8000000000000003,25.900000000000013,19.2,13.0,1.8000000000000003,25.900000000000013,2.1,2.0,0.9000000000000001,4.0,12.8,7.0,1.8000000000000003,12.0,11.279,5.5,1.8000000000000003,8.650000000000002
rzsm>0.7_pr>50,ssp245,2053,36,6,9,0,12,5,0,9,0,15,6,15,25,16,32,20,90,0,0,11,36,6,9,0,12,5,0,9,0,15,6,15,24,16,32,20,90,0,0,11,5,2,2,0,3,1,0,2,0,3,2,2,3,3,5,4,3,0,0,1,16,3,6,0,7,5,0,6,0,7,4,8,10,7,7,7,77,0,0,11,7.2,3.0,4.5,0.0,4.0,5.0,0.0,4.5,0.0,5.0,3.0,7.5,8.0,5.33,6.4,5.0,30.0,0.0,0.0,11.0,15.35,10.0,0.0,32.400000000000006,15.3,10.0,0.0,32.400000000000006,2.05,2.0,0.0,4.100000000000001,9.05,6.5,0.0,11.500000000000007,5.471500000000001,4.75,0.0,8.300000000000004
rzsm>0.7_pr>50,ssp245,2054,39,18,5,12,11,8,6,8,0,13,26,26,9,25,17,23,52,5,19,0,39,17,5,12,11,8,6,8,0,13,26,26,9,25,16,23,52,5,19,0,6,2,1,3,2,2,1,1,0,2,4,4,1,4,3,3,2,1,2,0,9,10,5,5,6,6,6,8,0,7,9,8,9,7,7,12,45,5,13,0,6.5,8.5,5.0,4.0,5.5,4.0,6.0,8.0,0.0,6.5,6.5,6.5,9.0,6.25,5.33,7.67,26.0,5.0,9.5,0.0,16.1,12.5,4.500000000000001,27.30000000000002,16.0,12.5,4.500000000000001,27.30000000000002,2.2,2.0,0.9000000000000001,4.0,8.85,7.0,4.500000000000001,12.100000000000001,6.7875,6.375,3.6000000000000005,9.05
rzsm>0.7_pr>50,ssp245,2055,18,27,11,4,0,36,18,11,6,0,16,26,5,0,0,0,153,18,0,13,17,27,10,4,0,36,18,11,6,0,16,26,5,0,0,0,153,18,0,12,3,4,2,1,0,5,3,1,1,0,4,3,1,0,0,0,2,3,0,3,8,14,5,4,0,10,7,11,6,0,6,14,5,0,0,0,137,7,0,7,5.67,6.75,5.0,4.0,0.0,7.2,6.0,11.0,6.0,0.0,4.0,8.67,5.0,0.0,0.0,0.0,76.5,6.0,0.0,4.0,18.1,11.0,0.0,27.900000000000013,17.95,10.5,0.0,27.900000000000013,1.8,1.5,0.0,4.0,12.05,6.0,0.0,14.0,7.789500000000001,5.0,0.0,8.903000000000004
rzsm>0.7_pr>50,ssp245,2056,10,4,5,0,0,17,41,32,18,1,23,6,0,12,0,1,165,0,17,0,10,4,5,0,0,17,41,32,18,0,23,4,0,12,0,0,165,0,17,0,3,1,2,0,0,3,5,3,4,0,4,1,0,2,0,0,2,0,3,0,4,4,3,0,0,7,16,17,5,0,11,4,0,10,0,0,124,0,7,0,3.33,4.0,2.5,0.0,0.0,5.67,8.2,10.67,4.5,0.0,5.75,4.0,0.0,6.0,0.0,0.0,82.5,0.0,5.67,0.0,17.6,5.5,0.0,32.90000000000001,17.4,4.5,0.0,32.90000000000001,1.65,1.5,0.0,4.0,10.6,4.0,0.0,16.1,7.1395,3.665,0.0,8.447000000000003
rzsm>0.7_pr>50,ssp245,2057,28,11,23,23,13,12,32,0,6,0,26,11,28,8,11,11,122,21,5,12,28,11,23,23,13,12,32,0,6,0,25,11,28,7,11,10,122,21,5,12,2,2,4,3,2,2,5,0,1,0,4,2,3,1,2,2,3,3,1,2,24,6,12,12,7,10,8,0,6,0,9,6,11,7,8,6,107,7,5,7,14.0,5.5,5.75,7.67,6.5,6.0,6.4,0.0,6.0,0.0,6.25,5.5,9.33,7.0,5.5,5.0,40.67,7.0,5.0,6.0,20.15,12.0,4.500000000000001,28.400000000000006,20.0,12.0,4.500000000000001,28.400000000000006,2.2,2.0,0.9000000000000001,4.0,12.9,7.0,4.500000000000001,13.200000000000017,7.7535,6.0,4.500000000000001,9.797000000000006
rzsm>0.7_pr>50,ssp245,2058,0,32,17,9,2,28,21,18,14,18,6,18,3,11,20,22,110,17,7,6,0,32,17,9,2,27,21,18,14,18,4,18,2,10,20,22,110,17,7,6,0,5,3,2,1,3,4,3,3,3,1,3,1,2,3,3,1,3,1,1,0,8,7,7,2,18,7,9,6,7,4,8,2,6,12,9,110,8,7,6,0.0,6.4,5.67,4.5,2.0,9.0,5.25,6.0,4.67,6.0,4.0,6.0,2.0,5.0,6.67,7.33,110.0,5.67,7.0,6.0,18.95,17.0,2.9000000000000004,28.400000000000006,18.7,17.0,2.0,27.500000000000007,2.3,3.0,1.0,3.1000000000000014,12.15,7.0,2.0,12.600000000000009,10.458,5.835,2.0,7.4970000000000026
rzsm>0.7_pr>50,ssp245,2059,0,6,1,44,16,24,21,21,41,8,19,20,0,8,8,22,15,56,20,3,0,5,0,43,16,23,21,21,40,8,19,20,0,8,8,21,15,56,20,3,0,1,0,6,4,4,3,3,6,1,3,3,0,2,1,4,3,6,3,1,0,5,0,15,5,7,8,11,9,8,7,10,0,4,8,8,8,16,11,3,0.0,5.0,0.0,7.17,4.0,5.75,7.0,7.0,6.67,8.0,6.33,6.67,0.0,4.0,8.0,5.25,5.0,9.33,6.67,3.0,17.65,17.5,0.9000000000000001,41.300000000000004,17.35,17.5,0.0,40.300000000000004,2.7,3.0,0.0,6.0,7.15,8.0,0.0,11.400000000000006,5.242,6.04,0.0,8.0
rzsm>0.7_pr>50,ssp245,2060,40,6,21,0,6,4,12,10,14,23,34,27,28,10,13,6,95,38,5,8,40,6,21,0,6,4,12,10,14,23,34,27,27,10,13,6,95,38,5,8,6,1,3,0,1,1,2,2,2,2,3,3,2,1,2,1,1,4,1,1,11,6,11,0,6,4,6,5,10,16,23,13,19,10,7,6,95,14,5,8,6.67,6.0,7.0,0.0,6.0,4.0,6.0,5.0,7.0,11.5,11.33,9.0,13.5,10.0,6.5,6.0,95.0,9.5,5.0,8.0,20.0,12.5,4.9,38.2,19.95,12.5,4.9,38.2,1.95,2.0,1.0,3.1000000000000014,13.75,9.0,4.9,19.400000000000006,11.65,6.835,4.9,11.700000000000003
rzsm>0.7_pr>50,ssp245,2061,22,9,3,2,0,7,1,29,9,0,6,3,0,0,17,18,0,12,0,18,22,9,3,2,0,7,0,28,9,0,5,3,0,0,16,18,0,12,0,18,2,2,1,1,0,2,0,3,2,0,1,1,0,0,2,3,0,2,0,3,16,6,3,2,0,5,0,11,6,0,5,3,0,0,8,8,0,6,0,7,11.0,4.5,3.0,2.0,0.0,3.5,0.0,9.33,4.5,0.0,5.0,3.0,0.0,0.0,8.0,6.0,0.0,6.0,0.0,6.0,7.8,4.5,0.0,18.400000000000006,7.6,4.0,0.0,18.400000000000006,1.25,1.0,0.0,3.0,4.3,4.0,0.0,8.300000000000004,3.5915,3.25,0.0,8.133000000000003
rzsm>0.7_pr>50,ssp245,2062,6,2,0,30,2,23,16,0,8,0,19,25,13,34,13,17,1,4,6,7,6,2,0,30,2,23,16,0,8,0,19,25,13,34,13,17,0,4,6,6,2,1,0,4,1,2,3,0,1,0,4,3,3,2,2,3,0,1,1,1,4,2,0,12,2,12,6,0,8,0,6,10,7,32,7,6,0,4,6,6,3.0,2.0,0.0,7.5,2.0,11.5,5.33,0.0,8.0,0.0,4.75,8.33,4.33,17.0,6.5,5.67,0.0,4.0,6.0,6.0,11.3,7.5,0.0,25.500000000000007,11.2,7.0,0.0,25.500000000000007,1.7,1.5,0.0,3.1000000000000014,6.5,6.0,0.0,12.0,5.0954999999999995,5.04,0.0,8.647000000000004
rzsm>0.7_pr>50,ssp245,2063,18,7,7,9,7,0,23,8,0,6,24,15,16,18,20,53,81,5,0,7,18,7,7,9,7,0,22,7,0,6,24,15,16,18,20,53,81,5,0,6,2,1,1,1,1,0,3,1,0,1,4,4,2,3,3,5,2,1,0,1,14,7,7,9,7,0,11,7,0,6,7,6,12,8,8,19,77,5,0,6,9.0,7.0,7.0,9.0,7.0,0.0,7.33,7.0,0.0,6.0,6.0,3.75,8.0,6.0,6.67,10.6,40.5,5.0,0.0,6.0,16.2,8.5,0.0,26.90000000000004,16.05,8.0,0.0,26.90000000000004,1.8,1.0,0.0,4.0,10.8,7.0,0.0,14.500000000000007,7.592499999999999,6.835,0.0,9.160000000000002
rzsm>0.7_pr>50,ssp245,2064,24,15,6,19,0,12,18,6,9,5,17,13,19,7,17,0,116,28,0,12,23,15,6,19,0,12,18,6,8,5,17,13,19,7,17,0,115,27,0,12,4,3,1,3,0,1,3,1,2,1,4,3,3,1,3,0,1,3,0,1,13,7,6,7,0,12,10,6,5,5,7,7,9,7,7,0,115,13,0,12,5.75,5.0,6.0,6.33,0.0,12.0,6.0,6.0,4.0,5.0,4.25,4.33,6.33,7.0,5.67,0.0,115.0,9.0,0.0,12.0,17.15,12.5,0.0,24.400000000000006,16.95,12.5,0.0,23.400000000000006,1.9,1.5,0.0,3.1000000000000014,12.4,7.0,0.0,13.0,10.983,5.875,0.0,12.0
rzsm>0.7_pr>50,ssp245,2065,13,9,0,36,10,28,13,13,21,16,5,10,33,5,26,0,93,15,0,10,13,9,0,36,10,28,12,13,21,16,5,10,33,5,26,0,93,14,0,10,3,2,0,3,1,4,2,2,3,3,1,2,4,1,3,0,1,3,0,2,6,6,0,18,10,10,6,8,8,7,5,7,14,5,13,0,93,7,0,8,4.33,4.5,0.0,12.0,10.0,7.0,6.0,6.5,7.0,5.33,5.0,5.0,8.25,5.0,8.67,0.0,93.0,4.67,0.0,5.0,17.8,13.0,0.0,33.300000000000004,17.7,12.5,0.0,33.300000000000004,2.0,2.0,0.0,3.1000000000000014,11.55,7.0,0.0,14.400000000000006,9.862499999999999,5.165,0.0,10.200000000000003
rzsm>0.7_pr>50,ssp245,2066,6,18,12,18,3,0,9,14,9,7,16,13,19,3,20,13,97,2,0,2,6,18,12,18,3,0,9,14,9,7,15,12,19,3,20,13,97,2,0,2,1,4,2,3,1,0,2,1,2,2,3,2,3,1,4,2,1,1,0,1,6,6,8,7,3,0,6,14,7,5,7,7,8,3,7,7,97,2,0,2,6.0,4.5,6.0,6.0,3.0,0.0,4.5,14.0,4.5,3.5,5.0,6.0,6.33,3.0,5.0,6.5,97.0,2.0,0.0,2.0,14.05,10.5,1.8000000000000003,19.1,13.95,10.5,1.8000000000000003,19.1,1.8,2.0,0.9000000000000001,3.1000000000000014,10.1,6.5,1.8000000000000003,8.600000000000009,9.241499999999998,4.75,1.8000000000000003,7.250000000000011
rzsm>0.7_pr>50,ssp245,2067,14,4,28,5,28,4,37,5,45,20,4,23,29,0,0,23,61,5,2,24,12,4,27,5,28,4,37,5,45,20,4,23,28,0,0,23,61,5,2,24,2,1,3,2,3,1,4,1,6,3,1,3,3,0,0,4,1,1,1,4,6,4,13,3,10,4,21,5,13,8,4,12,12,0,0,11,61,5,2,7,6.0,4.0,9.0,2.5,9.33,4.0,9.25,5.0,7.5,6.67,4.0,7.67,9.33,0.0,0.0,5.75,61.0,5.0,2.0,6.0,18.05,17.0,1.8000000000000003,37.80000000000001,17.85,16.0,1.8000000000000003,37.80000000000001,2.2,2.0,0.9000000000000001,4.0,10.05,6.5,1.8000000000000003,13.800000000000011,8.2,5.875,1.8000000000000003,9.33
