threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.7_pr>50,ssp245,2042,22,12,33,16,57,6,59,36,12,8,19,75,29,49,47,84,365,53,9,31,20,12,33,16,57,5,58,34,12,8,19,75,29,45,44,83,365,52,9,30,3,2,7,3,12,2,13,8,2,2,3,14,7,9,10,12,1,9,2,6,8,10,8,7,8,3,8,7,6,6,8,8,6,7,7,16,365,13,7,7,6.67,6.0,4.71,5.33,4.75,2.5,4.46,4.25,6.0,4.0,6.33,5.36,4.14,5.0,4.4,6.92,365.0,5.78,4.5,5.0,51.1,32.0,8.9,75.9,50.3,31.5,8.9,75.80000000000001,6.35,6.5,2.0,12.100000000000001,25.75,7.5,6.0,13.300000000000004,23.055,5.0,4.1259999999999994,6.695
rzsm>0.7_pr>50,ssp245,2043,66,11,28,37,54,19,66,36,9,20,16,27,2,43,27,32,346,37,19,59,65,10,27,34,53,18,65,34,7,20,16,24,2,42,26,32,346,37,19,55,9,2,5,6,12,4,12,8,2,4,3,6,1,9,6,5,6,7,4,10,14,7,7,10,8,7,14,10,5,7,6,7,2,8,7,7,259,8,8,11,7.22,5.0,5.4,5.67,4.42,4.5,5.42,4.25,3.5,5.0,5.33,4.0,2.0,4.67,4.33,6.4,57.67,5.29,4.75,5.5,47.7,30.0,10.8,66.0,46.6,29.5,9.700000000000001,65.0,6.05,6.0,2.0,10.200000000000003,20.6,7.5,5.9,14.0,7.516,5.0,3.95,6.482000000000001
rzsm>0.7_pr>50,ssp245,2044,10,18,25,2,55,3,31,8,55,2,4,72,30,28,41,29,309,56,38,31,9,18,24,0,50,3,29,5,52,2,4,72,27,28,39,25,309,51,36,30,2,3,5,0,10,1,4,2,10,1,1,14,6,5,7,5,6,10,5,8,6,11,7,0,7,3,12,3,11,2,4,8,8,8,7,8,159,8,13,7,4.5,6.0,4.8,0.0,5.0,3.0,7.25,2.5,5.2,2.0,4.0,5.14,4.5,5.6,5.57,5.0,51.5,5.1,7.2,3.75,42.35,29.5,2.9000000000000004,57.60000000000002,40.65,27.5,2.9000000000000004,54.00000000000003,5.25,5.0,1.0,10.0,14.6,7.5,2.9000000000000004,12.100000000000001,6.8805,5.0,2.45,7.205
rzsm>0.7_pr>50,ssp245,2045,32,21,12,26,52,47,37,24,0,0,24,52,21,21,21,56,163,23,23,45,28,21,11,23,51,46,32,24,0,0,24,49,17,21,20,55,162,23,22,45,6,4,2,5,10,9,7,4,0,0,5,10,5,5,6,11,7,5,5,10,7,7,6,11,7,9,8,7,0,0,7,8,6,7,5,8,81,7,7,7,4.67,5.25,5.5,4.6,5.1,5.11,4.57,6.0,0.0,0.0,4.8,4.9,3.4,4.2,3.33,5.0,23.14,4.6,4.4,4.5,35.0,24.0,10.8,52.400000000000006,33.7,23.5,9.900000000000002,51.400000000000006,5.8,5.0,1.8000000000000003,10.0,10.25,7.0,4.500000000000001,9.200000000000003,5.153499999999999,4.635,2.9970000000000003,5.550000000000001
rzsm>0.7_pr>50,ssp245,2046,18,16,13,17,61,62,49,9,11,4,29,8,38,86,16,46,74,21,17,32,17,15,13,17,58,60,45,9,11,3,28,8,37,83,15,45,72,20,17,31,4,3,4,3,14,11,7,2,2,1,5,2,7,12,3,8,2,5,6,7,7,6,6,7,7,9,15,7,6,3,7,6,9,14,6,7,66,7,4,8,4.25,5.0,3.25,5.67,4.14,5.45,6.43,4.5,5.5,3.0,5.6,4.0,5.29,6.92,5.0,5.62,36.0,4.0,2.83,4.43,31.35,19.5,8.9,63.20000000000002,30.2,18.5,8.9,61.20000000000002,5.4,4.5,2.0,11.100000000000001,10.35,7.0,5.800000000000001,14.100000000000001,6.343999999999999,5.0,3.225,6.479
rzsm>0.7_pr>50,ssp245,2047,79,46,18,1,53,29,55,32,13,30,46,67,30,31,8,35,105,42,12,65,79,44,18,0,51,27,53,31,12,29,46,64,27,28,6,34,103,40,12,62,14,9,3,0,11,7,9,6,3,4,8,13,4,5,1,6,3,8,3,11,8,7,7,0,8,7,9,8,6,11,7,13,8,8,6,6,62,8,6,12,5.64,4.89,6.0,0.0,4.64,3.86,5.89,5.17,4.0,7.25,5.75,4.92,6.75,5.6,6.0,5.67,34.33,5.0,4.0,5.64,39.85,33.5,11.600000000000001,68.20000000000002,38.3,32.5,11.4,65.50000000000003,6.4,6.0,2.8000000000000003,11.200000000000003,10.35,8.0,6.0,12.100000000000001,6.55,5.619999999999999,3.986,6.800000000000001
rzsm>0.7_pr>50,ssp245,2048,23,27,33,3,26,0,65,52,8,5,6,43,16,22,36,36,130,29,4,47,21,26,30,2,25,0,63,48,7,3,6,39,16,21,36,33,128,28,2,45,4,5,6,1,4,0,10,9,2,1,1,8,3,4,7,5,11,5,1,9,8,7,7,2,9,0,10,9,4,3,6,7,6,7,6,8,65,12,2,6,5.25,5.2,5.0,2.0,6.25,0.0,6.3,5.33,3.5,3.0,6.0,4.88,5.33,5.25,5.14,6.6,11.64,5.6,2.0,5.0,30.55,26.5,3.9000000000000004,53.30000000000002,28.95,25.5,2.0,49.50000000000002,4.8,4.5,1.0,9.100000000000001,9.2,7.0,2.0,10.200000000000003,4.963499999999999,5.225,2.0,6.33
rzsm>0.7_pr>50,ssp245,2049,36,48,45,22,35,4,42,42,30,28,0,11,25,43,8,22,172,35,26,39,33,47,43,21,34,4,42,38,30,25,0,11,24,43,8,18,171,33,25,36,8,8,9,4,6,1,10,8,6,5,0,4,6,10,2,4,9,7,6,6,6,10,9,8,7,4,10,8,7,7,0,4,7,7,5,8,36,9,8,7,4.12,5.88,4.78,5.25,5.67,4.0,4.2,4.75,5.0,5.0,0.0,2.75,4.0,4.3,4.0,4.5,19.0,4.71,4.17,6.0,35.65,32.5,7.6000000000000005,45.300000000000004,34.3,31.5,7.6000000000000005,43.400000000000006,5.95,6.0,1.9000000000000001,9.100000000000001,8.35,7.0,4.0,10.0,5.104,4.605,3.875,5.892
rzsm>0.7_pr>50,ssp245,2050,34,45,41,0,45,0,0,34,32,56,0,23,21,53,30,28,140,34,30,0,34,44,40,0,43,0,0,34,31,54,0,21,21,49,29,27,140,32,27,0,6,7,8,0,6,0,0,6,6,10,0,3,5,9,5,6,9,6,8,0,7,9,7,0,15,0,0,11,7,7,0,7,7,10,8,9,50,8,7,0,5.67,6.29,5.0,0.0,7.17,0.0,0.0,5.67,5.17,5.4,0.0,7.0,4.2,5.44,5.8,4.5,15.56,5.33,3.38,0.0,32.3,31.0,0.0,53.300000000000004,31.3,30.0,0.0,49.50000000000001,5.0,6.0,0.0,9.0,8.45,7.0,0.0,11.400000000000006,4.579,5.25,0.0,7.017
rzsm>0.7_pr>50,ssp245,2051,38,9,38,3,39,5,1,20,42,27,52,35,40,19,27,3,3,30,4,28,36,9,37,3,37,5,0,19,41,24,52,35,39,18,26,3,2,29,4,27,7,3,6,1,6,1,0,4,12,5,10,8,7,4,6,1,1,6,2,5,13,4,13,3,8,5,0,7,6,6,7,7,9,7,7,3,2,7,2,7,5.14,3.0,6.17,3.0,6.17,5.0,0.0,4.75,3.42,4.8,5.2,4.38,5.57,4.5,4.33,3.0,2.0,4.83,2.0,5.4,23.15,27.0,3.0,40.2,22.3,25.0,2.9000000000000004,39.2,4.75,5.0,1.0,8.200000000000003,6.15,7.0,2.0,9.400000000000006,4.133000000000001,4.625,2.0,5.630000000000001
rzsm>0.7_pr>50,ssp245,2052,5,16,57,38,48,33,51,41,82,6,72,9,45,19,16,0,21,49,25,31,5,16,55,37,46,32,49,37,81,5,71,8,43,18,14,0,21,49,23,31,1,3,8,6,9,6,7,7,18,1,11,2,8,5,3,0,2,9,6,5,5,6,20,9,7,8,12,8,7,5,9,5,8,6,6,0,17,7,7,9,5.0,5.33,6.88,6.17,5.11,5.33,7.0,5.29,4.5,5.0,6.45,4.0,5.38,3.6,4.67,0.0,10.5,5.44,3.83,6.2,33.2,32.0,5.9,58.50000000000002,32.05,31.5,5.0,56.60000000000002,5.85,6.0,1.0,9.200000000000003,8.05,7.0,5.0,12.500000000000007,5.284,5.3100000000000005,3.807,6.892
rzsm>0.7_pr>50,ssp245,2053,69,31,9,9,34,25,38,63,15,23,32,24,23,44,8,39,163,42,22,36,68,30,9,7,30,24,35,59,14,22,30,22,22,42,8,38,162,41,22,36,14,5,2,2,6,5,8,11,4,6,7,5,5,9,2,8,12,7,5,6,10,13,5,5,9,12,7,17,5,6,8,6,7,8,5,6,55,11,6,9,4.86,6.0,4.5,3.5,5.0,4.8,4.38,5.36,3.5,3.67,4.29,4.4,4.4,4.67,4.0,4.75,13.5,5.86,4.4,6.0,37.45,31.5,9.0,63.60000000000001,36.05,30.0,8.9,59.90000000000001,6.45,6.0,2.0,11.100000000000001,10.5,7.5,5.0,13.400000000000006,5.0920000000000005,4.585,3.653,6.0
rzsm>0.7_pr>50,ssp245,2054,53,13,46,3,31,24,1,28,8,17,36,72,55,25,15,26,208,21,47,35,50,13,45,3,31,23,0,27,8,13,32,72,52,24,14,25,206,20,45,35,10,2,11,1,7,5,0,5,2,3,6,13,10,3,4,6,8,6,7,8,11,7,7,3,7,7,0,10,5,6,7,8,15,12,6,6,57,8,19,8,5.0,6.5,4.09,3.0,4.43,4.6,0.0,5.4,4.0,4.33,5.33,5.54,5.2,8.0,3.5,4.17,25.75,3.33,6.43,4.38,38.2,27.0,7.500000000000001,56.700000000000024,36.9,26.0,7.500000000000001,54.00000000000003,5.85,6.0,1.9000000000000001,10.100000000000001,10.45,7.0,4.800000000000001,15.400000000000006,5.648999999999999,4.515,3.297,6.650000000000002
rzsm>0.7_pr>50,ssp245,2055,75,23,30,0,30,11,9,10,14,35,42,69,35,8,52,39,222,51,41,11,74,23,30,0,30,9,8,8,14,34,40,65,34,7,52,37,222,51,41,10,14,4,7,0,6,3,2,2,3,6,5,12,5,3,10,5,3,7,7,4,7,7,6,0,6,4,5,6,7,7,11,10,9,3,12,11,149,11,9,4,5.29,5.75,4.29,0.0,5.0,3.0,4.0,4.0,4.67,5.67,8.0,5.42,6.8,2.33,5.2,7.4,74.0,7.29,5.86,2.5,40.35,32.5,8.9,69.60000000000001,39.45,32.0,7.9,65.9,5.4,5.0,2.0,10.200000000000003,14.2,7.0,3.9000000000000004,11.100000000000001,8.3235,5.245,2.483,7.460000000000001
rzsm>0.7_pr>50,ssp245,2056,34,26,19,13,26,16,46,12,23,0,21,39,35,30,17,41,260,20,31,20,31,26,19,13,24,16,43,12,22,0,19,39,33,28,17,36,259,20,28,19,7,6,4,2,4,4,9,3,4,0,6,6,5,6,4,8,7,5,5,4,7,12,6,11,11,6,8,7,7,0,6,12,13,8,11,10,91,7,8,7,4.43,4.33,4.75,6.5,6.0,4.0,4.78,4.0,5.5,0.0,3.17,6.5,6.6,4.67,4.25,4.5,37.0,4.0,5.6,4.75,36.45,24.5,12.9,41.50000000000001,35.2,23.0,12.9,39.400000000000006,4.95,5.0,2.9000000000000004,7.100000000000001,12.4,8.0,6.0,12.100000000000001,6.2665,4.71,3.9170000000000003,6.51
rzsm>0.7_pr>50,ssp245,2057,67,26,20,36,50,25,43,25,0,33,0,63,4,24,3,44,193,26,16,22,63,25,20,35,50,25,43,24,0,31,0,61,3,24,3,42,193,23,14,22,10,7,2,8,11,4,7,4,0,6,0,11,1,4,1,8,11,5,3,4,13,5,15,7,7,7,11,8,0,7,0,13,3,10,3,8,56,7,7,7,6.3,3.57,10.0,4.38,4.55,6.25,6.14,6.0,0.0,5.17,0.0,5.55,3.0,6.0,3.0,5.25,17.55,4.6,4.67,5.5,36.0,25.5,2.7,63.400000000000006,35.05,24.5,2.7,61.2,5.35,4.5,0.9000000000000001,11.0,9.7,7.0,2.7,13.200000000000003,5.374,5.21,2.7,6.670000000000005
rzsm>0.7_pr>50,ssp245,2058,5,34,17,21,11,34,31,16,11,32,29,28,6,51,34,71,365,37,32,61,4,34,15,21,10,33,29,15,9,31,28,26,5,48,33,71,365,37,32,59,1,7,3,4,2,8,6,4,2,7,5,5,1,10,7,10,1,8,6,10,4,10,7,6,6,6,8,6,5,8,10,8,5,7,6,15,365,7,7,12,4.0,4.86,5.0,5.25,5.0,4.12,4.83,3.75,4.5,4.43,5.6,5.2,5.0,4.8,4.71,7.1,365.0,4.62,5.33,5.9,46.3,31.5,10.5,62.000000000000014,45.25,30.0,8.600000000000001,60.20000000000002,5.35,5.5,1.0,10.0,25.4,7.0,5.0,12.300000000000004,22.949999999999996,4.93,4.1080000000000005,6.020000000000002
rzsm>0.7_pr>50,ssp245,2059,33,42,48,50,25,59,10,38,67,27,50,25,0,20,10,42,243,56,15,56,31,41,47,46,24,56,9,38,65,26,49,25,0,20,10,41,243,56,14,53,7,5,10,9,4,9,2,8,11,5,9,5,0,3,3,9,3,8,3,9,7,14,7,7,7,18,7,7,12,9,7,8,0,9,5,7,118,9,6,10,4.43,8.2,4.7,5.11,6.0,6.22,4.5,4.75,5.91,5.2,5.44,5.0,0.0,6.67,3.33,4.56,81.0,7.0,4.67,5.89,45.8,40.0,10.0,59.80000000000001,44.7,39.5,9.9,56.90000000000001,6.1,6.0,2.9000000000000004,9.100000000000001,13.7,7.0,5.9,14.400000000000006,8.928999999999998,5.155,4.32,7.120000000000002
rzsm>0.7_pr>50,ssp245,2060,64,17,50,10,18,35,10,19,32,11,47,39,16,42,52,33,247,42,2,25,60,17,50,9,17,30,9,19,32,10,47,38,16,41,51,33,246,42,0,23,11,4,9,3,4,5,2,8,6,3,8,5,3,6,10,5,4,9,0,4,8,6,7,4,7,7,6,3,7,5,11,12,7,11,8,8,134,10,0,8,5.45,4.25,5.56,3.0,4.25,6.0,4.5,2.38,5.33,3.33,5.88,7.6,5.33,6.83,5.1,6.6,61.5,4.67,0.0,5.75,40.55,32.5,10.0,53.20000000000002,39.5,31.0,9.0,51.90000000000001,5.45,5.0,2.9000000000000004,9.100000000000001,13.45,7.0,3.9000000000000004,11.100000000000001,7.665499999999999,5.33,2.938,6.907000000000001
rzsm>0.7_pr>50,ssp245,2061,43,29,9,11,65,57,31,11,45,8,37,33,2,0,14,17,44,39,0,40,41,28,9,10,61,57,28,11,43,7,36,33,2,0,12,13,43,39,0,39,6,7,2,3,8,9,6,3,8,2,7,6,1,0,3,4,4,7,0,7,8,6,6,6,14,12,6,5,7,5,9,8,2,0,5,5,30,7,0,7,6.83,4.0,4.5,3.33,7.62,6.33,4.67,3.67,5.38,3.5,5.14,5.5,2.0,0.0,4.0,3.25,10.75,5.57,0.0,5.57,26.75,30.0,1.8000000000000003,46.20000000000002,25.6,28.0,1.8000000000000003,44.40000000000002,4.65,5.0,0.9000000000000001,8.0,7.4,6.0,1.8000000000000003,12.200000000000003,4.580499999999999,4.585,1.8000000000000003,6.909000000000002
rzsm>0.7_pr>50,ssp245,2062,38,31,19,20,18,34,69,19,48,9,11,37,32,62,65,40,253,44,19,52,35,31,19,19,17,32,67,17,47,9,11,36,29,62,59,39,251,42,18,49,7,6,4,5,3,6,11,4,10,2,2,8,7,12,14,8,5,9,3,10,7,7,8,6,7,7,14,9,9,5,6,7,7,11,8,8,107,7,8,7,5.0,5.17,4.75,3.8,5.67,5.33,6.09,4.25,4.7,4.5,5.5,4.5,4.14,5.17,4.21,4.88,50.2,4.67,6.0,4.9,46.0,35.5,17.3,65.4,44.45,33.5,16.400000000000002,62.50000000000001,6.8,6.5,2.9000000000000004,11.100000000000001,12.75,7.0,6.0,11.300000000000004,7.1715,4.890000000000001,4.203,6.009
rzsm>0.7_pr>50,ssp245,2063,26,45,27,0,41,51,26,23,50,38,51,46,44,14,30,77,238,24,9,43,26,43,26,0,40,49,25,20,49,38,50,45,42,13,29,72,238,23,8,41,6,7,6,0,8,10,5,4,7,8,8,8,6,3,5,12,8,4,3,10,6,10,6,0,7,7,8,7,9,8,8,7,11,7,12,8,105,7,4,6,4.33,6.14,4.33,0.0,5.0,4.9,5.0,5.0,7.0,4.75,6.25,5.62,7.0,4.33,5.8,6.0,29.75,5.75,2.67,4.1,45.15,39.5,13.5,53.60000000000004,43.85,39.0,12.5,52.20000000000003,6.4,6.5,3.0,10.0,12.15,7.0,5.800000000000001,11.100000000000001,6.185999999999999,5.0,3.957,7.0
rzsm>0.7_pr>50,ssp245,2064,33,27,33,16,37,43,33,17,4,7,48,72,15,6,24,27,60,25,33,65,29,27,33,14,34,42,31,15,2,6,47,69,13,6,23,24,58,25,30,64,6,4,4,3,6,5,7,3,1,2,7,12,4,2,4,5,4,5,6,14,7,12,18,6,10,14,7,5,2,4,14,9,5,4,7,7,38,7,7,9,4.83,6.75,8.25,4.67,5.67,8.4,4.43,5.0,2.0,3.0,6.71,5.75,3.25,3.0,5.75,4.8,14.5,5.0,5.0,4.57,31.25,30.0,6.9,60.50000000000001,29.6,28.0,6.0,58.60000000000001,5.2,4.5,2.0,7.500000000000007,9.6,7.0,4.0,14.400000000000006,5.5665000000000004,5.0,3.0,8.265
rzsm>0.7_pr>50,ssp245,2065,44,33,26,6,47,45,49,63,26,18,23,27,12,44,2,6,51,38,30,56,44,30,25,5,45,43,47,60,23,17,22,25,10,43,2,6,51,37,29,54,7,5,4,1,8,9,9,12,4,3,5,5,3,8,1,2,8,7,5,10,10,11,7,5,11,7,7,8,7,7,6,7,5,10,2,3,14,7,11,7,6.29,6.0,6.25,5.0,5.62,4.78,5.22,5.0,5.75,5.67,4.4,5.0,3.33,5.38,2.0,3.0,6.38,5.29,5.8,5.4,32.3,31.5,6.0,51.50000000000001,30.9,29.5,5.9,51.300000000000004,5.8,5.0,1.9000000000000001,9.100000000000001,7.6,7.0,4.800000000000001,11.0,5.077999999999999,5.335,3.297,6.2540000000000004
rzsm>0.7_pr>50,ssp245,2066,50,59,40,0,58,7,53,10,46,26,38,33,24,23,4,64,263,61,16,26,46,58,37,0,52,5,52,10,42,25,38,33,24,23,4,64,263,61,15,24,8,9,6,0,10,1,11,2,7,6,6,6,6,6,1,11,6,13,4,4,10,12,13,0,12,5,8,6,9,6,8,7,8,6,4,9,183,8,6,10,5.75,6.44,6.17,0.0,5.2,5.0,4.73,5.0,6.0,4.17,6.33,5.5,4.0,3.83,4.0,5.82,43.83,4.69,3.75,6.0,45.05,35.5,6.7,61.300000000000004,43.8,35.0,4.9,61.300000000000004,6.15,6.0,1.0,11.0,16.5,8.0,4.9,12.100000000000001,6.810499999999999,5.1,3.822,6.341
rzsm>0.7_pr>50,ssp245,2067,56,53,29,2,54,11,39,14,47,26,29,14,71,23,4,84,210,34,11,31,54,49,28,0,53,11,37,11,44,25,29,14,69,22,4,83,210,27,9,28,13,8,6,0,12,2,8,3,10,5,6,2,11,3,1,12,11,4,3,6,7,10,7,0,7,6,10,6,8,13,7,8,12,9,4,30,86,12,5,7,4.15,6.12,4.67,0.0,4.42,5.5,4.62,3.67,4.4,5.0,4.83,7.0,6.27,7.33,4.0,6.92,19.09,6.75,3.0,4.67,42.1,30.0,10.3,72.30000000000001,40.35,28.0,8.5,70.40000000000002,6.3,6.0,1.9000000000000001,12.0,12.7,7.5,4.9,14.700000000000024,5.6205,4.75,3.603,7.033
rzsm>0.7_pr>50,ssp245,2068,47,54,22,0,37,48,22,9,18,52,66,19,20,27,39,58,272,45,11,25,44,54,20,0,37,47,20,9,18,49,65,19,17,24,39,55,272,45,10,24,7,10,6,0,11,9,3,2,4,9,10,3,3,6,5,11,7,9,4,5,13,11,6,0,6,7,8,5,6,7,12,7,7,5,20,7,79,9,3,7,6.29,5.4,3.33,0.0,3.36,5.22,6.67,4.5,4.5,5.44,6.5,6.33,5.67,4.0,7.8,5.0,38.86,5.0,2.5,4.8,44.55,32.0,10.8,58.80000000000001,43.4,30.5,9.9,56.000000000000014,6.2,6.0,2.9000000000000004,10.100000000000001,11.25,7.0,4.800000000000001,13.70000000000001,6.5585,5.109999999999999,3.2470000000000003,6.783000000000001
rzsm>0.7_pr>50,ssp245,2069,49,30,31,5,25,12,40,19,11,37,12,50,36,47,68,18,81,29,4,59,47,28,29,5,25,12,40,18,10,35,11,46,34,46,66,15,81,25,4,56,11,5,6,1,5,2,5,3,3,5,3,10,5,8,11,4,8,4,1,9,7,8,7,5,7,7,15,10,6,11,5,7,10,13,14,7,21,8,4,10,4.27,5.6,4.83,5.0,5.0,6.0,8.0,6.0,3.33,7.0,3.67,4.6,6.8,5.75,6.0,3.75,10.12,6.25,4.0,6.22,33.15,30.5,10.4,59.90000000000001,31.65,28.5,9.5,57.000000000000014,5.45,5.0,1.9000000000000001,10.100000000000001,9.1,7.5,5.0,14.100000000000001,5.609500000000001,5.675,3.742,7.100000000000001
rzsm>0.7_pr>50,ssp245,2070,53,40,54,10,28,41,59,21,25,21,38,44,23,22,59,31,151,18,21,26,52,39,52,9,28,41,56,19,23,20,36,43,20,22,58,30,150,17,18,24,13,7,8,3,6,6,8,5,3,3,5,7,4,7,8,5,11,3,3,6,7,10,12,5,7,13,14,6,9,10,13,8,7,5,11,8,43,7,13,7,4.0,5.57,6.5,3.0,4.67,6.83,7.0,3.8,7.67,6.67,7.2,6.14,5.0,3.14,7.25,6.0,13.64,5.67,6.0,4.0,39.25,29.5,20.7,59.0,37.85,29.0,17.9,56.2,6.05,6.0,3.0,8.300000000000004,10.75,8.5,5.9,13.100000000000001,5.9875,6.0,3.734,7.292000000000001
rzsm>0.7_pr>50,ssp245,2071,51,6,66,31,10,36,43,37,24,20,48,45,27,22,25,65,274,46,40,36,48,6,64,31,10,35,39,35,23,20,47,42,26,22,23,64,273,43,36,36,9,1,10,4,2,6,7,6,5,5,9,10,7,4,4,10,11,11,7,5,8,6,10,15,6,8,9,11,7,6,9,7,6,6,11,13,113,8,14,9,5.33,6.0,6.4,7.75,5.0,5.83,5.57,5.83,4.6,4.0,5.22,4.2,3.71,5.5,5.75,6.4,24.82,3.91,5.14,7.2,47.6,36.5,19.0,65.1,46.15,35.5,19.0,64.0,6.65,6.5,3.8000000000000003,10.100000000000001,14.1,8.5,6.0,14.100000000000001,6.4079999999999995,5.535,3.991,7.255000000000001
rzsm>0.7_pr>50,ssp245,2072,32,26,46,12,53,15,36,6,37,6,18,1,58,21,0,45,141,41,57,34,28,26,42,11,52,15,35,5,36,6,18,0,57,21,0,42,140,41,56,31,5,4,8,2,10,3,6,1,7,1,4,0,10,4,0,7,7,8,7,8,7,9,7,7,8,6,11,5,11,6,7,0,11,6,0,11,38,8,22,7,5.6,6.5,5.25,5.5,5.2,5.0,5.83,5.0,5.14,6.0,4.5,0.0,5.7,5.25,0.0,6.0,20.0,5.12,8.0,3.88,34.25,33.0,5.500000000000001,57.1,33.1,29.5,4.500000000000001,56.1,5.1,5.5,0.9000000000000001,8.200000000000003,9.35,7.0,4.500000000000001,12.100000000000016,5.6735,5.25,3.4920000000000004,6.650000000000002
rzsm>0.7_pr>50,ssp245,2073,14,23,12,7,37,17,43,10,36,0,51,26,69,9,22,8,73,55,35,30,11,20,11,7,36,16,43,9,35,0,49,24,64,8,21,6,73,53,32,28,3,4,2,1,9,3,7,2,5,0,8,6,14,2,3,1,1,10,6,4,6,7,6,7,7,7,9,6,18,0,12,7,10,5,7,6,73,8,10,11,3.67,5.0,5.5,7.0,4.0,5.33,6.14,4.5,7.0,0.0,6.12,4.0,4.57,4.0,7.0,6.0,73.0,5.3,5.33,7.0,28.85,24.5,7.9,56.40000000000002,27.3,22.5,6.9,54.100000000000016,4.55,3.5,1.0,9.100000000000001,11.1,7.0,5.9,12.600000000000009,8.523,5.33,3.967,7.0
