threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.98_pr>50,ssp245,2072,9,11,7,0,2,1,0,0,1,8,5,6,7,3,6,2,0,13,15,7,9,11,6,0,0,0,0,0,0,7,4,5,5,3,5,0,0,12,11,6,3,2,2,0,0,0,0,0,0,3,2,1,2,1,2,0,0,4,2,1,4,6,3,0,0,0,0,0,0,3,2,5,3,3,3,0,0,4,7,6,3.0,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.0,5.0,2.5,3.0,2.5,0.0,0.0,3.0,5.5,6.0,5.15,5.5,0.0,11.200000000000003,4.2,4.5,0.0,11.0,1.25,1.0,0.0,3.0,2.45,3.0,0.0,6.0,2.1665,2.415,0.0,5.5
rzsm>0.98_pr>50,ssp245,2073,8,2,1,0,8,3,5,3,20,1,15,19,9,1,5,17,5,18,14,6,7,2,0,0,7,2,5,3,19,0,15,18,7,0,3,13,5,18,14,6,3,1,0,0,3,1,2,1,4,0,3,4,2,0,1,5,2,5,2,2,3,2,0,0,3,2,3,3,9,0,7,5,5,0,3,3,3,6,8,4,2.33,2.0,0.0,0.0,2.33,2.0,2.5,3.0,4.75,0.0,5.0,4.5,3.5,0.0,3.0,2.6,2.5,3.6,7.0,3.0,8.0,5.5,1.0,18.1,7.2,5.5,0.0,18.0,2.05,2.0,0.0,4.100000000000001,3.45,3.0,0.0,7.100000000000001,2.6805,2.55,0.0,4.775
rzsm>0.98_pr>50,ssp245,2074,10,8,3,0,3,4,5,11,11,5,12,8,27,11,13,1,4,0,10,8,9,8,3,0,2,2,5,11,10,5,11,7,27,9,12,0,4,0,9,8,2,3,1,0,1,1,2,1,2,2,5,3,5,3,4,0,1,0,2,1,6,4,3,0,2,2,3,11,5,3,3,3,17,3,5,0,4,0,5,8,4.5,2.67,3.0,0.0,2.0,2.0,2.5,11.0,5.0,2.5,2.2,2.33,5.4,3.0,3.0,0.0,4.0,0.0,4.5,8.0,7.7,8.0,0.9000000000000001,12.100000000000001,7.1,7.5,0.0,11.100000000000001,1.95,2.0,0.0,4.100000000000001,4.35,3.0,0.0,8.300000000000004,3.38,2.835,0.0,5.660000000000004
rzsm>0.98_pr>50,ssp245,2075,10,14,5,0,7,2,7,3,15,3,5,4,5,2,2,4,6,7,3,12,8,14,4,0,6,2,7,3,15,2,4,4,5,2,2,2,3,7,3,12,2,4,2,0,2,1,2,1,4,1,2,2,2,1,1,1,1,2,1,2,5,6,2,0,4,2,4,3,7,2,2,2,3,2,2,2,3,4,3,8,4.0,3.5,2.0,0.0,3.0,2.0,3.5,3.0,3.75,2.0,2.0,2.0,2.5,2.0,2.0,2.0,3.0,3.5,3.0,6.0,5.8,5.0,2.0,12.200000000000003,5.25,4.0,2.0,12.200000000000003,1.7,2.0,1.0,2.200000000000003,3.3,3.0,2.0,6.100000000000001,2.7375,2.75,2.0,3.7750000000000004
rzsm>0.98_pr>50,ssp245,2076,5,1,0,0,4,0,0,0,9,12,11,0,0,9,3,13,8,2,3,22,4,0,0,0,4,0,0,0,9,10,7,0,0,6,3,12,7,0,3,18,2,0,0,0,1,0,0,0,2,2,3,0,0,2,1,4,2,0,1,4,2,0,0,0,4,0,0,0,6,6,3,0,0,3,3,5,5,0,3,9,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.5,5.0,2.33,0.0,0.0,3.0,3.0,3.0,3.5,0.0,3.0,4.5,5.1,3.0,0.0,12.100000000000001,4.15,3.0,0.0,10.200000000000003,1.2,1.0,0.0,3.1000000000000014,2.45,2.5,0.0,6.0,1.8915,2.165,0.0,4.5
rzsm>0.98_pr>50,ssp245,2077,22,0,16,0,6,0,10,6,2,0,8,6,5,12,1,12,12,9,6,4,21,0,16,0,6,0,9,6,2,0,3,5,5,12,0,10,11,7,5,3,4,0,5,0,2,0,3,1,1,0,1,2,2,2,0,2,2,1,1,1,8,0,6,0,4,0,4,6,2,0,3,3,3,10,0,6,8,7,5,3,5.25,0.0,3.2,0.0,3.0,0.0,3.0,6.0,2.0,0.0,3.0,2.5,2.5,6.0,0.0,5.0,5.5,7.0,5.0,3.0,6.85,6.0,0.0,12.400000000000006,6.05,5.0,0.0,12.400000000000006,1.5,1.0,0.0,3.1000000000000014,3.9,3.5,0.0,8.0,3.0975,3.0,0.0,6.0
rzsm>0.98_pr>50,ssp245,2078,3,0,0,1,7,10,3,2,18,0,9,10,4,7,10,1,17,2,7,9,2,0,0,0,5,8,2,0,16,0,9,9,4,7,10,0,15,2,6,8,1,0,0,0,1,3,1,0,4,0,2,2,2,3,4,0,4,1,3,2,2,0,0,0,5,3,2,0,7,0,6,7,2,3,3,0,6,2,2,6,2.0,0.0,0.0,0.0,5.0,2.67,2.0,0.0,4.0,0.0,4.5,4.5,2.0,2.33,2.5,0.0,3.75,2.0,2.0,4.0,6.0,5.5,0.0,10.70000000000001,5.15,4.5,0.0,10.500000000000007,1.65,1.5,0.0,4.0,2.8,2.0,0.0,6.100000000000001,2.1625,2.0,0.0,4.5
rzsm>0.98_pr>50,ssp245,2079,7,4,20,0,3,16,9,4,2,0,0,14,6,18,1,0,0,3,8,20,7,3,19,0,2,16,9,2,2,0,0,11,6,18,0,0,0,2,8,18,2,1,3,0,1,4,3,1,1,0,0,4,2,4,0,0,0,1,3,4,4,3,12,0,2,9,5,2,2,0,0,4,3,6,0,0,0,2,3,6,3.5,3.0,6.33,0.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,2.75,3.0,4.5,0.0,0.0,0.0,2.0,2.67,4.5,6.75,4.0,0.0,18.200000000000003,6.15,2.5,0.0,18.0,1.7,1.0,0.0,4.0,3.15,2.5,0.0,6.300000000000004,2.2625,2.335,0.0,4.5
rzsm>0.98_pr>50,ssp245,2080,10,1,10,0,1,18,12,2,0,4,2,4,2,1,7,6,4,23,2,10,8,0,9,0,0,17,9,2,0,3,2,3,2,0,6,4,2,22,2,9,3,0,2,0,0,5,3,1,0,1,1,1,1,0,1,2,1,5,1,2,3,0,5,0,0,6,4,2,0,3,2,3,2,0,6,2,2,7,2,5,2.67,0.0,4.5,0.0,0.0,3.4,3.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,6.0,2.0,2.0,4.4,2.0,4.5,5.95,4.0,0.9000000000000001,12.600000000000009,5.0,2.5,0.0,9.800000000000011,1.5,1.0,0.0,3.200000000000003,2.7,2.0,0.0,6.0,2.3235,2.0,0.0,4.5
rzsm>0.98_pr>50,ssp245,2081,8,5,10,2,6,8,6,0,0,9,4,7,8,4,15,5,0,5,2,22,8,5,10,2,6,7,5,0,0,9,2,5,5,4,15,4,0,5,2,22,2,2,4,1,2,2,2,0,0,3,1,1,2,2,4,2,0,1,1,5,4,3,3,2,4,4,3,0,0,4,2,5,3,2,5,2,0,5,2,6,4.0,2.5,2.5,2.0,3.0,3.5,2.5,0.0,0.0,3.0,2.0,5.0,2.5,2.0,3.75,2.0,0.0,5.0,2.0,4.4,6.3,5.5,0.0,10.500000000000007,5.8,5.0,0.0,10.500000000000007,1.85,2.0,0.0,4.0,2.95,3.0,0.0,5.0,2.5825,2.5,0.0,4.460000000000001
rzsm>0.98_pr>50,ssp245,2082,14,9,11,0,10,9,14,0,9,4,10,16,7,0,16,1,11,1,2,5,12,9,9,0,9,7,14,0,9,3,10,16,7,0,13,0,10,0,2,2,4,4,3,0,2,3,3,0,2,1,2,4,2,0,4,0,2,0,1,1,4,3,3,0,6,3,5,0,7,3,8,6,5,0,4,0,6,0,2,2,3.0,2.25,3.0,0.0,4.5,2.33,4.67,0.0,4.5,3.0,5.0,4.0,3.5,0.0,3.25,0.0,5.0,0.0,2.0,2.0,7.45,9.0,0.0,14.200000000000003,6.6,8.0,0.0,13.100000000000001,1.9,2.0,0.0,4.0,3.35,3.0,0.0,6.100000000000001,2.6,3.0,0.0,4.703
rzsm>0.98_pr>50,ssp245,2083,16,9,7,0,6,7,4,0,5,5,8,3,3,1,10,16,8,0,7,5,16,8,3,0,6,5,3,0,5,3,7,0,0,0,10,16,7,0,7,0,3,3,1,0,2,2,1,0,2,1,2,0,0,0,4,5,3,0,2,0,7,3,3,0,4,3,3,0,3,3,5,0,0,0,4,5,3,0,4,0,5.33,2.67,3.0,0.0,3.0,2.5,3.0,0.0,2.5,3.0,3.5,0.0,0.0,0.0,2.5,3.2,2.33,0.0,3.5,0.0,6.0,5.5,0.0,10.600000000000009,4.8,4.0,0.0,10.600000000000009,1.55,1.5,0.0,3.1000000000000014,2.5,3.0,0.0,5.0,2.0015,2.5,0.0,3.5
rzsm>0.98_pr>50,ssp245,2084,5,0,10,0,4,4,2,1,0,8,18,0,8,10,14,9,2,2,12,2,4,0,10,0,3,3,2,0,0,6,15,0,7,8,13,8,0,2,12,2,2,0,4,0,1,1,1,0,0,2,6,0,2,3,2,2,0,1,3,1,2,0,3,0,3,3,2,0,0,4,3,0,5,3,7,6,0,2,7,2,2.0,0.0,2.5,0.0,3.0,3.0,2.0,0.0,0.0,3.0,2.5,0.0,3.5,2.67,6.5,4.0,0.0,2.0,4.0,2.0,5.55,4.0,0.0,12.200000000000003,4.75,3.0,0.0,12.100000000000001,1.55,1.0,0.0,3.1000000000000014,2.6,2.5,0.0,6.100000000000001,2.1335,2.25,0.0,4.0
rzsm>0.98_pr>50,ssp245,2085,21,4,6,0,7,7,2,4,12,7,4,5,1,4,9,16,4,6,11,2,21,2,6,0,7,5,2,3,11,7,4,4,0,4,8,16,2,6,11,0,6,1,2,0,3,2,1,1,4,2,2,2,0,1,3,6,1,3,2,0,7,2,3,0,3,3,2,3,4,4,2,2,0,4,4,3,2,2,8,0,3.5,2.0,3.0,0.0,2.33,2.5,2.0,3.0,2.75,3.5,2.0,2.0,0.0,4.0,2.67,2.67,2.0,2.0,5.5,0.0,6.6,5.5,1.9000000000000001,12.400000000000006,5.95,4.5,0.0,11.500000000000007,2.1,2.0,0.0,4.200000000000003,2.9,3.0,0.0,4.300000000000004,2.371,2.415,0.0,3.5500000000000007
rzsm>0.98_pr>50,ssp245,2086,2,5,5,0,1,8,3,2,8,25,33,17,2,6,4,2,3,4,9,17,0,5,2,0,0,7,3,2,6,25,32,15,2,3,4,0,3,3,9,16,0,2,1,0,0,2,1,1,2,5,8,4,1,1,2,0,1,1,3,3,0,3,2,0,0,5,3,2,4,7,6,5,2,3,2,0,3,3,5,7,0.0,2.5,2.0,0.0,0.0,3.5,3.0,2.0,3.0,5.0,4.0,3.75,2.0,3.0,2.0,0.0,3.0,3.0,3.0,5.33,7.8,4.5,1.9000000000000001,17.80000000000001,6.85,3.0,0.0,16.900000000000013,1.9,1.0,0.0,4.100000000000001,3.1,3.0,0.0,6.100000000000001,2.504,3.0,0.0,4.100000000000001
rzsm>0.98_pr>50,ssp245,2087,3,4,15,0,2,12,7,0,8,12,6,1,5,2,14,11,0,2,5,5,0,4,14,0,2,12,7,0,6,11,5,0,4,0,14,11,0,2,5,5,0,2,4,0,1,3,2,0,2,3,2,0,1,0,4,4,0,1,1,2,0,2,6,0,2,6,4,0,4,4,3,0,4,0,7,4,0,2,5,3,0.0,2.0,3.5,0.0,2.0,4.0,3.5,0.0,3.0,3.67,2.5,0.0,4.0,0.0,3.5,2.75,0.0,2.0,5.0,2.5,5.7,5.0,0.0,12.200000000000003,5.1,4.5,0.0,12.200000000000003,1.6,1.5,0.0,4.0,2.8,3.0,0.0,6.0,2.196,2.5,0.0,4.0
rzsm>0.98_pr>50,ssp245,2088,10,14,5,0,4,10,10,16,12,6,3,11,12,13,12,26,8,0,1,13,9,13,5,0,2,8,9,16,11,6,2,9,12,12,12,26,8,0,0,12,2,3,2,0,1,2,2,4,4,2,1,3,3,4,3,6,2,0,0,5,6,8,3,0,2,6,6,5,3,3,2,4,7,4,6,6,6,0,0,3,4.5,4.33,2.5,0.0,2.0,4.0,4.5,4.0,2.75,3.0,2.0,3.0,4.0,3.0,4.0,4.33,4.0,0.0,0.0,2.4,9.3,10.0,0.9000000000000001,14.200000000000003,8.6,9.0,0.0,13.300000000000004,2.45,2.0,0.0,4.100000000000001,4.0,4.0,0.0,6.100000000000001,2.9154999999999998,3.0,0.0,4.347
rzsm>0.98_pr>50,ssp245,2089,7,7,7,0,9,7,4,10,15,6,6,3,10,6,8,30,6,0,9,4,4,5,6,0,9,6,3,9,13,4,6,3,6,5,7,28,6,0,8,4,1,2,1,0,2,1,1,3,4,1,2,1,1,2,1,5,2,0,1,2,4,3,6,0,7,6,3,5,6,4,4,3,6,3,7,18,4,0,8,2,4.0,2.5,6.0,0.0,4.5,6.0,3.0,3.0,3.25,4.0,3.0,3.0,6.0,2.5,7.0,5.6,3.0,0.0,8.0,2.0,7.7,7.0,2.7,10.500000000000007,6.6,6.0,2.7,9.400000000000006,1.65,1.0,0.9000000000000001,3.1000000000000014,4.95,4.0,1.8000000000000003,7.100000000000001,3.8175,3.125,1.8000000000000003,6.100000000000001
rzsm>0.98_pr>50,ssp245,2090,5,4,10,0,11,5,0,5,13,8,46,12,2,16,14,3,6,6,20,3,5,2,7,0,11,4,0,5,12,7,45,11,0,15,13,3,5,6,20,3,2,1,2,0,2,1,0,1,3,3,9,4,0,5,2,1,2,2,2,1,3,2,4,0,7,4,0,5,5,3,10,4,0,4,8,3,3,3,17,3,2.5,2.0,3.5,0.0,5.5,4.0,0.0,5.0,4.0,2.33,5.0,2.75,0.0,3.0,6.5,3.0,2.5,3.0,10.0,3.0,9.45,6.0,1.8000000000000003,16.400000000000006,8.7,5.5,0.0,15.500000000000007,2.15,2.0,0.0,4.100000000000001,4.4,3.5,0.0,8.200000000000003,3.379,3.0,0.0,5.600000000000001
rzsm>0.98_pr>50,ssp245,2091,3,9,13,0,4,31,6,3,18,13,24,2,14,2,6,5,8,14,2,13,3,7,13,0,4,31,6,3,18,11,23,2,14,0,4,5,7,12,0,12,1,2,4,0,2,8,1,1,6,4,5,1,2,0,1,2,3,3,0,4,3,5,5,0,2,13,6,3,6,4,8,2,11,0,4,3,3,6,0,5,3.0,3.5,3.25,0.0,2.0,3.88,6.0,3.0,3.0,2.75,4.6,2.0,7.0,0.0,4.0,2.5,2.33,4.0,0.0,3.0,9.5,7.0,2.0,18.60000000000001,8.75,6.5,0.0,18.500000000000007,2.5,2.0,0.0,5.100000000000001,4.45,4.0,0.0,8.300000000000004,2.9905,3.0,0.0,4.740000000000002
rzsm>0.98_pr>50,ssp245,2092,25,13,6,1,6,17,6,1,7,21,15,1,16,0,0,27,4,1,9,4,21,13,5,0,4,14,5,0,7,19,13,0,15,0,0,25,2,0,7,4,9,3,2,0,1,3,1,0,2,5,3,0,4,0,0,5,1,0,1,1,4,7,3,0,4,6,5,0,5,5,6,0,5,0,0,8,2,0,7,4,2.33,4.33,2.5,0.0,4.0,4.67,5.0,0.0,3.5,3.8,4.33,0.0,3.75,0.0,0.0,5.0,2.0,0.0,7.0,4.0,9.0,6.0,0.9000000000000001,21.400000000000006,7.7,5.0,0.0,19.200000000000003,2.05,1.0,0.0,5.0,3.55,4.0,0.0,7.0,2.8105,3.625,0.0,5.0
rzsm>0.98_pr>50,ssp245,2093,5,4,3,0,0,17,6,6,0,6,15,10,4,7,13,27,7,1,1,12,4,3,3,0,0,16,5,6,0,6,13,9,3,7,12,24,7,0,0,11,2,1,1,0,0,3,2,2,0,1,4,3,1,3,3,7,2,0,0,4,2,3,3,0,0,7,3,3,0,6,5,4,3,3,5,6,4,0,0,5,2.0,3.0,3.0,0.0,0.0,5.33,2.5,3.0,0.0,6.0,3.25,3.0,3.0,2.33,4.0,3.43,3.5,0.0,0.0,2.75,7.2,6.0,0.0,15.200000000000003,6.45,5.5,0.0,13.300000000000004,1.95,2.0,0.0,4.0,3.1,3.0,0.0,6.0,2.5044999999999997,3.0,0.0,4.133000000000002
rzsm>0.98_pr>50,ssp245,2094,13,6,5,0,11,12,0,6,6,14,5,6,3,6,21,8,10,18,8,2,13,4,4,0,10,12,0,6,5,13,3,6,2,4,20,5,10,18,7,2,4,2,2,0,2,3,0,3,2,4,1,1,1,1,4,2,2,3,3,1,5,2,2,0,7,6,0,2,3,4,3,6,2,4,10,3,5,9,3,2,3.25,2.0,2.0,0.0,5.0,4.0,0.0,2.0,2.5,3.25,3.0,6.0,2.0,4.0,5.0,2.5,5.0,6.0,2.33,2.0,8.0,6.0,1.8000000000000003,14.400000000000006,7.2,5.5,1.8000000000000003,13.500000000000007,2.05,2.0,0.9000000000000001,4.0,3.9,3.0,1.8000000000000003,7.200000000000003,3.0915,2.75,1.8000000000000003,5.100000000000001
rzsm>0.98_pr>50,ssp245,2095,21,7,7,0,1,15,31,12,8,11,4,0,2,2,11,12,20,15,6,8,19,7,7,0,0,14,28,12,7,10,3,0,2,2,8,12,20,12,5,7,6,2,2,0,0,2,8,3,2,4,1,0,1,1,3,3,4,3,2,1,7,4,4,0,0,9,7,7,5,3,3,0,2,2,3,7,8,5,3,7,3.17,3.5,3.5,0.0,0.0,7.0,3.5,4.0,3.5,2.5,3.0,0.0,2.0,2.0,2.67,4.0,5.0,4.0,2.5,7.0,9.65,8.0,0.9000000000000001,20.1,8.75,7.0,0.0,19.1,2.4,2.0,0.0,4.200000000000003,4.3,4.0,0.0,7.100000000000001,3.1420000000000003,3.335,0.0,5.200000000000003
rzsm>0.98_pr>50,ssp245,2096,13,25,6,0,4,0,13,12,19,1,7,2,2,6,8,0,1,11,0,17,12,24,6,0,3,0,12,10,19,0,6,2,2,5,7,0,0,10,0,17,3,4,1,0,1,0,3,2,2,0,2,1,1,2,3,0,0,3,0,5,6,14,6,0,3,0,6,7,14,0,3,2,2,3,3,0,0,5,0,5,4.0,6.0,6.0,0.0,3.0,0.0,4.0,5.0,9.5,0.0,3.0,2.0,2.0,2.5,2.33,0.0,0.0,3.33,0.0,3.4,7.35,6.0,0.0,17.200000000000003,6.75,5.5,0.0,17.200000000000003,1.65,1.5,0.0,3.1000000000000014,3.95,3.0,0.0,7.70000000000001,2.803,2.75,0.0,6.0
rzsm>0.98_pr>50,ssp245,2097,17,3,18,0,5,10,19,7,13,0,11,6,21,0,4,4,20,12,8,0,17,3,15,0,5,9,16,6,13,0,11,6,21,0,4,4,19,10,6,0,3,1,4,0,2,3,4,1,4,0,3,2,6,0,2,2,5,2,2,0,9,3,6,0,3,5,7,6,5,0,5,4,6,0,2,2,6,7,3,0,5.67,3.0,3.75,0.0,2.5,3.0,4.0,6.0,3.25,0.0,3.67,3.0,3.5,0.0,2.0,2.0,3.8,5.0,3.0,0.0,8.9,7.5,0.0,19.1,8.25,6.0,0.0,17.200000000000003,2.3,2.0,0.0,4.100000000000001,3.95,4.5,0.0,7.0,2.857,3.0,0.0,5.067000000000001
rzsm>0.98_pr>50,ssp245,2098,11,5,3,0,4,5,3,11,0,19,9,7,14,1,1,21,9,0,1,17,10,4,2,0,2,4,0,11,0,18,8,5,14,0,0,21,7,0,0,17,2,1,1,0,1,2,0,2,0,4,2,1,3,0,0,6,2,0,0,5,5,4,2,0,2,2,0,7,0,5,5,5,5,0,0,9,4,0,0,5,5.0,4.0,2.0,0.0,2.0,2.0,0.0,5.5,0.0,4.5,4.0,5.0,4.67,0.0,0.0,3.5,3.5,0.0,0.0,3.4,7.05,5.0,0.0,17.200000000000003,6.15,4.0,0.0,17.1,1.6,1.0,0.0,4.100000000000001,3.0,3.0,0.0,5.200000000000003,2.4535,2.7,0.0,5.0
rzsm>0.98_pr>50,ssp245,2099,7,11,10,0,1,20,3,10,11,12,13,5,7,2,1,15,10,24,25,12,7,11,8,0,0,20,2,8,11,11,12,4,6,2,0,15,8,23,24,11,2,3,3,0,0,3,1,2,5,3,4,2,1,1,0,4,2,7,4,5,4,6,4,0,0,13,2,4,3,5,4,2,6,2,0,5,5,6,8,3,3.5,3.67,2.67,0.0,0.0,6.67,2.0,4.0,2.2,3.67,3.0,2.0,6.0,2.0,0.0,3.75,4.0,3.29,6.0,2.2,9.95,10.0,1.0,20.400000000000006,9.15,8.0,0.0,20.300000000000004,2.6,2.5,0.0,5.0,4.1,4.0,0.0,6.200000000000003,3.0309999999999997,3.145,0.0,6.0
rzsm>0.98_pr>80,ssp245,2015,0,12,10,0,6,0,1,5,1,0,0,0,3,1,1,3,1,3,0,0,0,10,10,0,6,0,0,4,0,0,0,0,3,0,0,3,0,3,0,0,0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,6,4,0,6,0,0,4,0,0,0,0,3,0,0,3,0,3,0,0,0.0,3.33,3.33,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.35,1.0,0.0,6.400000000000006,1.95,0.0,0.0,6.400000000000006,0.55,0.0,0.0,1.2000000000000028,1.45,0.0,0.0,4.200000000000003,1.283,0.0,0.0,3.397000000000001
rzsm>0.98_pr>80,ssp245,2016,4,5,9,0,0,3,0,0,0,0,6,5,0,3,0,7,27,0,0,9,3,4,9,0,0,3,0,0,0,0,6,4,0,3,0,5,26,0,0,6,1,1,2,0,0,1,0,0,0,0,2,1,0,1,0,2,7,0,0,2,3,4,7,0,0,3,0,0,0,0,4,4,0,3,0,3,7,0,0,4,3.0,4.0,4.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,2.5,3.71,0.0,0.0,3.0,3.9,1.5,0.0,9.0,3.45,1.5,0.0,6.300000000000004,1.0,0.5,0.0,2.0,2.1,1.5,0.0,4.300000000000004,1.6855,1.25,0.0,4.0
rzsm>0.98_pr>80,ssp245,2017,6,12,7,0,10,0,1,3,0,0,3,9,4,0,0,12,19,0,0,6,6,12,7,0,10,0,0,3,0,0,3,8,4,0,0,12,18,0,0,6,2,3,2,0,3,0,0,1,0,0,1,2,1,0,0,3,7,0,0,1,4,5,4,0,4,0,0,3,0,0,3,6,4,0,0,6,3,0,0,6,3.0,4.0,3.5,0.0,3.33,0.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,2.57,0.0,0.0,6.0,4.6,3.0,0.0,12.0,4.45,3.0,0.0,12.0,1.3,1.0,0.0,3.0,2.4,3.0,0.0,6.0,2.02,2.785,0.0,4.0
rzsm>0.98_pr>80,ssp245,2018,7,3,4,0,4,0,0,4,4,0,8,3,0,2,6,0,6,2,0,3,7,3,4,0,4,0,0,4,4,0,7,3,0,2,6,0,4,2,0,3,2,1,1,0,1,0,0,1,1,0,2,1,0,1,2,0,1,1,0,1,5,3,4,0,4,0,0,4,4,0,5,3,0,2,4,0,4,2,0,3,3.5,3.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,3.5,3.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,3.0,2.8,3.0,0.0,6.100000000000001,2.65,3.0,0.0,6.100000000000001,0.8,1.0,0.0,2.0,2.35,3.0,0.0,4.100000000000001,2.15,3.0,0.0,4.0
rzsm>0.98_pr>80,ssp245,2019,11,0,1,0,6,8,0,4,9,0,0,9,0,5,3,11,8,0,0,2,11,0,0,0,5,6,0,3,9,0,0,9,0,5,2,9,7,0,0,2,2,0,0,0,2,1,0,1,2,0,0,2,0,2,1,3,3,0,0,1,6,0,0,0,3,6,0,3,6,0,0,5,0,3,2,3,3,0,0,2,5.5,0.0,0.0,0.0,2.5,6.0,0.0,3.0,4.5,0.0,0.0,4.5,0.0,2.5,2.0,3.0,2.33,0.0,0.0,2.0,3.85,2.5,0.0,9.200000000000003,3.4,2.0,0.0,9.0,1.0,1.0,0.0,2.1000000000000014,2.1,2.0,0.0,6.0,1.8915,2.0,0.0,4.600000000000001
