threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.7_pr>50,ssp245,2041,3,7,4,3,2,0,0,0,14,0,0,4,9,0,0,0,39,0,4,0,2,7,4,3,2,0,0,0,14,0,0,4,9,0,0,0,38,0,4,0,1,2,1,1,1,0,0,0,2,0,0,1,2,0,0,0,4,0,1,0,2,4,4,3,2,0,0,0,7,0,0,4,6,0,0,0,17,0,4,0,2.0,3.5,4.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.5,0.0,0.0,0.0,9.5,0.0,4.0,0.0,4.45,1.0,0.0,9.500000000000007,4.35,1.0,0.0,9.500000000000007,0.8,0.5,0.0,2.0,2.65,1.0,0.0,6.100000000000001,2.175,1.0,0.0,4.7500000000000036
rzsm>0.7_pr>50,ssp245,2042,1,0,0,14,0,0,5,0,0,0,7,5,0,1,0,5,97,0,19,0,0,0,0,14,0,0,5,0,0,0,6,5,0,0,0,5,97,0,19,0,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,1,2,0,2,0,0,0,0,5,0,0,5,0,0,0,6,5,0,0,0,5,80,0,12,0,0.0,0.0,0.0,3.5,0.0,0.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,48.5,0.0,9.5,0.0,7.7,0.0,0.0,14.500000000000007,7.55,0.0,0.0,14.500000000000007,0.6,0.0,0.0,2.0,5.9,0.0,0.0,6.6000000000000085,4.125,0.0,0.0,6.350000000000005
rzsm>0.7_pr>50,ssp245,2043,4,0,0,6,1,0,8,0,14,11,7,0,3,0,8,4,19,8,0,0,4,0,0,5,0,0,6,0,14,10,7,0,3,0,7,4,19,8,0,0,1,0,0,1,0,0,1,0,2,1,1,0,1,0,1,1,3,2,0,0,4,0,0,5,0,0,6,0,9,10,7,0,3,0,7,4,15,5,0,0,4.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,7.0,10.0,7.0,0.0,3.0,0.0,7.0,4.0,6.33,4.0,0.0,0.0,4.65,3.5,0.0,11.300000000000004,4.35,3.5,0.0,10.400000000000006,0.75,1.0,0.0,2.0,3.75,3.5,0.0,9.100000000000001,3.1665,3.5,0.0,7.0
rzsm>0.7_pr>50,ssp245,2044,0,3,0,0,0,3,5,6,4,1,21,5,0,0,0,8,74,0,0,0,0,3,0,0,0,3,5,6,4,0,21,5,0,0,0,8,74,0,0,0,0,1,0,0,0,1,1,1,2,0,4,1,0,0,0,1,4,0,0,0,0,3,0,0,0,3,5,6,2,0,11,5,0,0,0,8,40,0,0,0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,6.0,2.0,0.0,5.25,5.0,0.0,0.0,0.0,8.0,18.5,0.0,0.0,0.0,6.5,0.5,0.0,9.300000000000018,6.45,0.0,0.0,9.300000000000018,0.8,0.0,0.0,2.200000000000003,4.15,0.0,0.0,8.300000000000004,2.7875,0.0,0.0,6.200000000000003
rzsm>0.7_pr>50,ssp245,2045,3,6,0,0,0,0,0,0,0,0,0,0,9,12,0,3,174,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,9,12,0,3,174,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,7,6,0,3,174,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,0.0,3.0,174.0,0.0,0.0,0.0,10.35,0.0,0.0,9.300000000000004,10.35,0.0,0.0,9.300000000000004,0.4,0.0,0.0,1.1000000000000014,9.95,0.0,0.0,6.100000000000001,9.825,0.0,0.0,6.0
rzsm>0.7_pr>50,ssp245,2046,7,0,3,5,0,0,1,0,13,4,0,5,5,0,10,0,101,0,0,0,7,0,3,5,0,0,0,0,13,4,0,5,5,0,10,0,101,0,0,0,1,0,1,1,0,0,0,0,2,1,0,1,1,0,2,0,2,0,0,0,7,0,3,5,0,0,0,0,7,4,0,5,5,0,6,0,90,0,0,0,7.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,6.5,4.0,0.0,5.0,5.0,0.0,5.0,0.0,50.5,0.0,0.0,0.0,7.7,0.5,0.0,10.300000000000004,7.65,0.0,0.0,10.300000000000004,0.6,0.0,0.0,2.0,6.6,0.0,0.0,7.0,4.55,0.0,0.0,6.550000000000001
rzsm>0.7_pr>50,ssp245,2047,6,0,0,5,0,0,0,0,8,2,0,5,0,6,2,0,105,7,13,1,6,0,0,5,0,0,0,0,8,2,0,5,0,6,2,0,105,7,13,0,2,0,0,1,0,0,0,0,2,1,0,1,0,2,1,0,2,2,2,0,3,0,0,5,0,0,0,0,6,2,0,5,0,4,2,0,99,5,8,0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,3.0,2.0,0.0,52.5,3.5,6.5,0.0,8.0,1.5,0.0,8.500000000000007,7.95,1.0,0.0,8.500000000000007,0.8,0.5,0.0,2.0,6.95,1.0,0.0,6.200000000000003,4.325,1.0,0.0,5.150000000000002
rzsm>0.7_pr>50,ssp245,2048,8,6,0,0,0,0,19,2,0,8,0,0,0,23,4,0,172,0,0,2,8,5,0,0,0,0,19,2,0,7,0,0,0,23,4,0,171,0,0,2,2,1,0,0,0,0,1,1,0,1,0,0,0,4,1,0,5,0,0,1,6,5,0,0,0,0,19,2,0,7,0,0,0,7,4,0,75,0,0,2,4.0,5.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,7.0,0.0,0.0,0.0,5.75,4.0,0.0,34.2,0.0,0.0,2.0,12.2,0.0,0.0,19.400000000000006,12.05,0.0,0.0,19.400000000000006,0.85,0.0,0.0,2.200000000000003,6.35,0.0,0.0,8.200000000000017,4.1475,0.0,0.0,8.200000000000017
rzsm>0.7_pr>50,ssp245,2049,0,0,6,17,0,0,5,0,5,0,3,0,0,0,0,3,83,0,6,6,0,0,6,17,0,0,5,0,5,0,3,0,0,0,0,3,83,0,6,6,0,0,1,3,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,6,7,0,0,5,0,5,0,3,0,0,0,0,3,83,0,6,6,0.0,0.0,6.0,5.67,0.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,83.0,0.0,6.0,6.0,6.7,0.0,0.0,7.100000000000016,6.7,0.0,0.0,7.100000000000016,0.55,0.0,0.0,1.0,6.2,0.0,0.0,6.100000000000001,6.1335,0.0,0.0,6.0
rzsm>0.7_pr>50,ssp245,2050,14,9,0,4,0,3,3,0,0,0,1,3,24,0,5,9,24,0,0,0,14,9,0,4,0,3,3,0,0,0,0,3,24,0,5,9,24,0,0,0,2,3,0,1,0,1,1,0,0,0,0,1,5,0,1,2,1,0,0,0,9,4,0,4,0,3,3,0,0,0,0,3,6,0,5,7,24,0,0,0,7.0,3.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.8,0.0,5.0,4.5,24.0,0.0,0.0,0.0,4.95,2.0,0.0,15.000000000000014,4.9,1.5,0.0,15.000000000000014,0.9,0.5,0.0,2.1000000000000014,3.4,1.5,0.0,7.200000000000003,3.065,1.5,0.0,5.200000000000003
rzsm>0.7_pr>50,ssp245,2051,0,0,11,1,0,0,0,0,1,0,0,17,0,4,0,0,185,11,8,0,0,0,11,0,0,0,0,0,0,0,0,17,0,4,0,0,185,11,7,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,5,2,1,0,0,0,6,0,0,0,0,0,0,0,0,12,0,4,0,0,86,7,7,0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,4.0,0.0,0.0,37.0,5.5,7.0,0.0,11.9,0.0,0.0,11.600000000000009,11.75,0.0,0.0,11.600000000000009,0.7,0.0,0.0,2.1000000000000014,6.1,0.0,0.0,7.500000000000007,3.2835,0.0,0.0,7.150000000000002
rzsm>0.7_pr>50,ssp245,2052,3,0,0,13,0,0,10,0,7,6,7,1,0,19,12,13,136,0,0,0,3,0,0,12,0,0,10,0,7,6,7,0,0,19,12,13,136,0,0,0,1,0,0,2,0,0,2,0,1,1,1,0,0,4,3,2,5,0,0,0,3,0,0,8,0,0,8,0,7,6,7,0,0,8,5,8,94,0,0,0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,7.0,6.0,7.0,0.0,0.0,4.75,4.0,6.5,27.2,0.0,0.0,0.0,11.35,2.0,0.0,13.600000000000009,11.25,1.5,0.0,13.600000000000009,1.1,0.5,0.0,3.1000000000000014,7.7,1.5,0.0,8.0,3.8225000000000002,1.5,0.0,7.0
rzsm>0.7_pr>50,ssp245,2053,0,17,0,0,0,3,3,0,4,3,0,4,9,0,8,13,0,12,7,0,0,16,0,0,0,3,3,0,4,3,0,4,9,0,7,13,0,12,7,0,0,3,0,0,0,1,1,0,1,1,0,1,2,0,1,2,0,3,1,0,0,8,0,0,0,3,3,0,4,3,0,4,5,0,7,8,0,5,7,0,0.0,5.33,0.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,4.0,4.5,0.0,7.0,6.5,0.0,4.0,7.0,0.0,4.15,3.0,0.0,12.100000000000001,4.05,3.0,0.0,12.100000000000001,0.85,1.0,0.0,2.1000000000000014,2.85,3.0,0.0,7.100000000000001,2.5665,3.0,0.0,6.550000000000001
rzsm>0.7_pr>50,ssp245,2054,2,0,1,4,1,0,0,0,2,8,0,19,0,0,8,0,165,5,9,3,2,0,0,3,0,0,0,0,2,8,0,19,0,0,8,0,165,5,9,2,1,0,0,1,0,0,0,0,1,2,0,3,0,0,2,0,3,1,2,1,2,0,0,3,0,0,0,0,2,5,0,8,0,0,6,0,106,5,6,2,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.33,0.0,0.0,4.0,0.0,55.0,5.0,4.5,2.0,11.35,1.5,0.0,10.000000000000014,11.15,1.0,0.0,10.000000000000014,0.85,0.5,0.0,2.1000000000000014,7.25,1.0,0.0,6.200000000000003,4.3915,1.0,0.0,5.133000000000002
rzsm>0.7_pr>50,ssp245,2055,5,9,0,0,0,0,2,0,0,0,7,0,2,2,0,0,172,0,11,5,5,9,0,0,0,0,2,0,0,0,7,0,2,2,0,0,172,0,11,5,1,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,0,2,1,5,5,0,0,0,0,2,0,0,0,7,0,2,2,0,0,85,0,6,5,5.0,4.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,57.33,0.0,5.5,5.0,10.75,0.0,0.0,9.200000000000003,10.75,0.0,0.0,9.200000000000003,0.65,0.0,0.0,2.0,5.95,0.0,0.0,6.100000000000001,4.5165,0.0,0.0,5.650000000000002
rzsm>0.7_pr>50,ssp245,2056,0,1,2,6,0,3,12,0,0,9,12,2,13,0,7,0,121,0,0,0,0,0,2,6,0,2,12,0,0,8,12,2,12,0,7,0,121,0,0,0,0,0,1,2,0,1,2,0,0,2,2,1,2,0,1,0,3,0,0,0,0,0,2,3,0,2,7,0,0,5,8,2,7,0,7,0,58,0,0,0,0.0,0.0,2.0,3.0,0.0,2.0,6.0,0.0,0.0,4.0,6.0,2.0,6.0,0.0,7.0,0.0,40.33,0.0,0.0,0.0,9.4,1.5,0.0,12.100000000000001,9.2,1.0,0.0,12.0,0.85,0.5,0.0,2.0,5.05,1.0,0.0,7.100000000000001,3.9165,1.0,0.0,6.100000000000001
rzsm>0.7_pr>50,ssp245,2057,0,9,0,5,0,5,0,0,0,6,0,0,7,9,12,4,147,4,0,0,0,9,0,5,0,4,0,0,0,6,0,0,7,9,12,4,147,4,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,2,2,1,3,1,0,0,0,5,0,5,0,4,0,0,0,6,0,0,7,6,6,4,73,4,0,0,0.0,4.5,0.0,5.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,4.5,6.0,4.0,49.0,4.0,0.0,0.0,10.4,2.0,0.0,9.300000000000004,10.35,2.0,0.0,9.300000000000004,0.75,0.5,0.0,2.0,6.0,2.0,0.0,6.100000000000001,4.7,2.0,0.0,6.100000000000001
rzsm>0.7_pr>50,ssp245,2058,8,7,12,0,0,3,7,0,5,0,3,0,0,0,0,0,123,5,0,9,8,7,12,0,0,3,7,0,5,0,3,0,0,0,0,0,122,5,0,9,2,1,3,0,0,1,1,0,1,0,1,0,0,0,0,0,5,1,0,2,6,7,5,0,0,3,7,0,5,0,3,0,0,0,0,0,71,5,0,6,4.0,7.0,4.0,0.0,0.0,3.0,7.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.4,5.0,0.0,4.5,9.1,1.5,0.0,9.300000000000004,9.05,1.5,0.0,9.300000000000004,0.9,0.5,0.0,2.1000000000000014,5.9,1.5,0.0,7.0,3.345,1.5,0.0,7.0
rzsm>0.7_pr>50,ssp245,2059,9,1,0,2,0,0,0,0,4,0,12,4,5,21,4,0,43,10,10,0,9,0,0,2,0,0,0,0,4,0,12,4,4,21,4,0,43,10,9,0,2,0,0,1,0,0,0,0,1,0,1,1,1,3,1,0,1,2,2,0,6,0,0,2,0,0,0,0,4,0,12,4,4,7,4,0,43,6,7,0,4.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,4.0,4.0,7.0,4.0,0.0,43.0,5.0,4.5,0.0,6.25,3.0,0.0,12.900000000000013,6.1,3.0,0.0,12.900000000000013,0.8,1.0,0.0,2.0,4.95,3.0,0.0,7.500000000000007,4.7,3.0,0.0,7.500000000000007
rzsm>0.7_pr>50,ssp245,2060,13,5,0,5,0,0,17,0,1,0,0,0,4,8,4,0,122,0,14,0,13,5,0,5,0,0,17,0,0,0,0,0,4,8,4,0,121,0,14,0,3,1,0,2,0,0,1,0,0,0,0,0,1,2,1,0,1,0,1,0,6,5,0,3,0,0,17,0,0,0,0,0,4,4,4,0,121,0,14,0,4.33,5.0,0.0,2.5,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,121.0,0.0,14.0,0.0,9.65,0.5,0.0,14.300000000000004,9.55,0.0,0.0,14.300000000000004,0.65,0.0,0.0,2.0,8.9,0.0,0.0,14.300000000000004,8.7915,0.0,0.0,14.300000000000004
rzsm>0.7_pr>50,ssp245,2061,0,0,4,4,0,2,1,0,0,0,9,0,0,0,2,5,42,0,7,0,0,0,4,4,0,2,0,0,0,0,9,0,0,0,2,5,41,0,7,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,1,2,0,2,0,0,0,4,4,0,2,0,0,0,0,7,0,0,0,2,5,22,0,5,0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,2.0,5.0,20.5,0.0,3.5,0.0,3.8,0.0,0.0,7.200000000000003,3.7,0.0,0.0,7.200000000000003,0.55,0.0,0.0,2.0,2.55,0.0,0.0,5.200000000000003,2.275,0.0,0.0,4.550000000000001
rzsm>0.7_pr>50,ssp245,2062,12,0,0,0,4,5,0,10,0,17,8,0,5,0,0,5,88,0,5,0,12,0,0,0,4,5,0,10,0,17,8,0,5,0,0,5,88,0,5,0,2,0,0,0,2,1,0,2,0,3,1,0,1,0,0,1,3,0,1,0,7,0,0,0,2,5,0,5,0,7,8,0,5,0,0,5,40,0,5,0,6.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,5.67,8.0,0.0,5.0,0.0,0.0,5.0,29.33,0.0,5.0,0.0,7.95,2.0,0.0,12.500000000000007,7.95,2.0,0.0,12.500000000000007,0.85,0.5,0.0,2.1000000000000014,4.45,1.0,0.0,7.100000000000001,3.8,1.0,0.0,6.200000000000003
rzsm>0.7_pr>50,ssp245,2063,0,9,3,0,0,0,0,0,4,0,0,7,0,5,0,5,154,3,0,0,0,9,3,0,0,0,0,0,4,0,0,6,0,5,0,5,154,3,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,4,1,0,0,0,5,3,0,0,0,0,0,4,0,0,6,0,5,0,5,116,3,0,0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,5.0,0.0,5.0,38.5,3.0,0.0,0.0,9.5,0.0,0.0,7.200000000000003,9.45,0.0,0.0,6.300000000000004,0.6,0.0,0.0,1.1000000000000014,7.35,0.0,0.0,5.100000000000001,3.45,0.0,0.0,5.100000000000001
rzsm>0.7_pr>50,ssp245,2064,5,0,0,16,0,10,0,0,4,0,0,7,8,0,8,0,95,3,3,0,5,0,0,16,0,10,0,0,4,0,0,5,8,0,8,0,95,3,3,0,1,0,0,3,0,2,0,0,1,0,0,1,2,0,1,0,5,1,1,0,5,0,0,7,0,5,0,0,4,0,0,5,6,0,8,0,40,3,3,0,5.0,0.0,0.0,5.33,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,8.0,0.0,19.0,3.0,3.0,0.0,7.95,1.5,0.0,10.600000000000009,7.85,1.5,0.0,10.600000000000009,0.9,0.5,0.0,2.1000000000000014,4.3,1.5,0.0,7.100000000000001,3.0665,1.5,0.0,5.597000000000004
rzsm>0.7_pr>50,ssp245,2065,10,6,0,0,0,2,7,0,6,1,10,0,3,0,1,0,104,9,20,0,10,6,0,0,0,2,7,0,5,0,10,0,3,0,0,0,104,9,20,0,2,1,0,0,0,1,1,0,1,0,2,0,1,0,0,0,7,2,3,0,5,6,0,0,0,2,7,0,5,0,7,0,3,0,0,0,35,7,16,0,5.0,6.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,14.86,4.5,6.67,0.0,8.95,1.5,0.0,11.000000000000014,8.8,1.0,0.0,11.000000000000014,1.05,0.5,0.0,2.1000000000000014,4.65,1.0,0.0,7.900000000000013,2.9515000000000002,1.0,0.0,6.703
rzsm>0.7_pr>50,ssp245,2066,0,0,0,20,2,5,0,0,2,0,0,0,0,4,5,0,151,4,0,0,0,0,0,20,2,5,0,0,2,0,0,0,0,4,5,0,151,4,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,1,0,8,1,0,0,0,0,0,7,2,5,0,0,2,0,0,0,0,4,5,0,51,4,0,0,0.0,0.0,0.0,6.67,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,18.88,4.0,0.0,0.0,9.65,0.0,0.0,6.500000000000021,9.65,0.0,0.0,6.500000000000021,0.85,0.0,0.0,1.2000000000000028,4.0,0.0,0.0,5.200000000000003,2.3775,0.0,0.0,5.1670000000000025
rzsm>0.7_pr>50,ssp245,2067,1,0,3,0,0,0,5,0,5,4,4,0,2,1,0,3,130,5,12,1,0,0,3,0,0,0,5,0,5,4,4,0,2,0,0,3,130,5,12,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,3,1,2,0,0,0,3,0,0,0,5,0,5,4,4,0,2,0,0,3,87,5,10,0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,3.0,43.33,5.0,6.0,0.0,8.8,1.5,0.0,5.70000000000001,8.65,1.0,0.0,5.70000000000001,0.65,0.5,0.0,1.1000000000000014,6.4,1.0,0.0,5.500000000000007,4.0165,1.0,0.0,5.100000000000001
rzsm>0.7_pr>50,ssp245,2068,0,5,5,0,0,5,13,4,0,11,8,7,5,5,0,0,92,29,20,5,0,5,5,0,0,5,13,4,0,11,8,7,5,5,0,0,91,29,20,5,0,1,1,0,0,1,2,1,0,2,2,1,1,1,0,0,2,4,3,1,0,5,5,0,0,5,9,4,0,6,4,7,5,5,0,0,80,11,8,5,0.0,5.0,5.0,0.0,0.0,5.0,6.5,4.0,0.0,5.5,4.0,7.0,5.0,5.0,0.0,0.0,45.5,7.25,6.67,5.0,10.7,5.0,0.0,20.900000000000013,10.65,5.0,0.0,20.900000000000013,1.15,1.0,0.0,2.1000000000000014,7.95,5.0,0.0,9.200000000000003,5.821,5.0,0.0,7.025
rzsm>0.7_pr>50,ssp245,2069,0,0,0,0,0,0,2,0,6,0,0,5,0,7,0,5,147,0,10,0,0,0,0,0,0,0,2,0,6,0,0,5,0,7,0,5,147,0,10,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0,5,0,7,0,5,118,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,73.5,0.0,10.0,0.0,9.1,0.0,0.0,7.300000000000004,9.1,0.0,0.0,7.300000000000004,0.4,0.0,0.0,1.0,7.65,0.0,0.0,7.300000000000004,5.425,0.0,0.0,7.300000000000004
rzsm>0.7_pr>50,ssp245,2070,0,0,6,4,3,12,7,12,5,0,5,0,0,0,0,0,85,0,0,0,0,0,6,3,3,12,7,12,5,0,5,0,0,0,0,0,85,0,0,0,0,0,1,1,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,3,3,7,7,7,5,0,5,0,0,0,0,0,85,0,0,0,0.0,0.0,6.0,3.0,3.0,6.0,7.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,6.95,0.0,0.0,12.0,6.9,0.0,0.0,12.0,0.55,0.0,0.0,1.1000000000000014,6.4,0.0,0.0,7.0,6.3,0.0,0.0,6.100000000000001
rzsm>0.7_pr>50,ssp245,2071,7,4,0,0,0,0,3,0,7,0,5,0,1,5,0,0,61,6,22,0,7,4,0,0,0,0,3,0,7,0,5,0,0,5,0,0,61,6,21,0,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,1,2,0,5,4,0,0,0,0,3,0,7,0,5,0,0,5,0,0,51,6,11,0,3.5,4.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,20.33,6.0,10.5,0.0,6.05,0.5,0.0,8.500000000000021,5.95,0.0,0.0,8.40000000000002,0.65,0.0,0.0,2.0,4.85,0.0,0.0,7.400000000000006,3.2165,0.0,0.0,7.350000000000005
rzsm>0.7_pr>50,ssp245,2072,0,13,0,0,0,0,0,6,0,0,0,0,3,4,0,0,136,7,1,0,0,13,0,0,0,0,0,6,0,0,0,0,3,4,0,0,136,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,2,0,0,0,8,0,0,0,0,0,6,0,0,0,0,3,4,0,0,112,5,0,0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,45.33,3.5,0.0,0.0,8.5,0.0,0.0,7.6000000000000085,8.45,0.0,0.0,7.6000000000000085,0.5,0.0,0.0,2.0,6.9,0.0,0.0,6.200000000000003,3.4165,0.0,0.0,6.050000000000001
rzsm>0.7_pr>50,ssp245,2073,0,0,0,12,0,6,2,4,0,10,7,0,0,7,6,0,72,0,0,0,0,0,0,10,0,6,2,3,0,10,7,0,0,7,6,0,72,0,0,0,0,0,0,3,0,1,1,1,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,4,0,6,2,3,0,7,7,0,0,7,6,0,70,0,0,0,0.0,0.0,0.0,3.33,0.0,6.0,2.0,3.0,0.0,5.0,7.0,0.0,0.0,7.0,6.0,0.0,36.0,0.0,0.0,0.0,6.3,0.0,0.0,10.200000000000003,6.15,0.0,0.0,10.0,0.65,0.0,0.0,2.0,5.6,0.0,0.0,7.0,3.7664999999999997,0.0,0.0,7.0
