threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.7_pr>50,ssp245,2042,28,46,53,32,34,47,31,72,39,26,14,91,69,46,67,45,79,38,36,16,27,43,53,32,33,46,30,70,37,25,14,90,67,45,65,42,78,38,36,16,4,7,8,4,5,7,3,9,5,3,2,9,10,6,9,7,3,8,3,4,12,9,16,17,8,8,25,14,11,17,9,25,13,16,17,10,54,8,22,5,6.75,6.14,6.62,8.0,6.6,6.57,10.0,7.78,7.4,8.33,7.0,10.0,6.7,7.5,7.22,6.0,26.0,4.75,12.0,4.0,45.45,42.0,25.0,72.70000000000002,44.35,40.0,24.1,70.80000000000001,5.8,5.5,3.0,9.0,15.8,13.5,8.0,25.0,8.268,7.109999999999999,5.875,10.200000000000003
rzsm>0.7_pr>50,ssp245,2043,57,33,21,48,35,71,44,21,47,51,54,26,92,50,43,4,72,67,68,30,56,32,21,48,34,71,44,20,45,51,53,24,89,50,41,4,72,67,68,30,5,6,3,6,6,11,7,5,6,7,11,6,13,8,5,1,3,9,4,6,15,13,11,15,9,16,9,9,12,28,8,8,14,12,11,4,47,15,45,6,11.2,5.33,7.0,8.0,5.67,6.45,6.29,4.0,7.5,7.29,4.82,4.0,6.85,6.25,8.2,4.0,24.0,7.44,17.0,5.0,46.7,47.5,21.0,71.1,46.0,46.5,20.9,71.1,6.4,6.0,3.0,11.0,15.35,12.0,7.800000000000001,29.700000000000024,7.814500000000001,6.65,4.0,11.780000000000008
rzsm>0.7_pr>50,ssp245,2044,20,35,38,2,34,32,39,59,70,69,49,51,42,99,66,46,124,46,51,54,19,34,38,2,31,31,38,58,70,69,47,50,42,98,66,45,124,46,50,53,4,4,4,1,6,6,4,9,8,8,6,8,5,13,9,6,8,7,5,9,7,13,22,2,8,7,16,11,18,16,17,11,19,26,11,14,39,10,24,15,4.75,8.5,9.5,2.0,5.17,5.17,9.5,6.44,8.75,8.62,7.83,6.25,8.4,7.54,7.33,7.5,15.5,6.57,10.0,5.89,51.3,47.5,30.8,72.90000000000003,50.55,46.5,29.8,72.80000000000004,6.5,6.0,4.0,9.0,15.3,14.5,7.0,24.200000000000003,7.560499999999999,7.52,5.128,9.55
rzsm>0.7_pr>50,ssp245,2045,9,32,45,26,42,46,61,23,31,34,79,51,57,43,88,45,100,24,35,94,9,29,45,25,41,44,59,23,31,33,78,51,57,43,88,43,100,24,33,93,1,5,5,3,6,8,6,5,5,6,11,5,8,4,9,6,4,3,4,12,9,11,16,20,14,15,28,8,11,10,18,15,19,17,23,13,88,12,13,18,9.0,5.8,9.0,8.33,6.83,5.5,9.83,4.6,6.2,5.5,7.09,10.2,7.12,10.75,9.78,7.17,25.0,8.0,8.25,7.75,48.25,44.0,23.9,88.60000000000001,47.45,43.0,23.9,88.5,5.8,5.0,3.0,9.200000000000003,18.9,15.0,9.9,23.500000000000007,8.585,7.875,5.5,10.255
rzsm>0.7_pr>50,ssp245,2046,45,41,91,27,23,24,42,32,31,12,50,81,60,81,54,35,113,39,46,72,45,41,91,25,23,24,42,32,31,12,50,80,60,80,53,35,113,39,46,70,5,7,13,4,6,5,9,5,6,3,7,11,9,10,4,8,12,6,5,8,21,7,11,9,7,6,7,11,11,5,11,17,11,17,26,12,26,11,23,22,9.0,5.86,7.0,6.25,3.83,4.8,4.67,6.4,5.17,4.0,7.14,7.27,6.67,8.0,13.25,4.38,9.42,6.5,9.2,8.75,49.95,43.5,23.9,82.00000000000001,49.6,43.5,23.9,81.10000000000002,7.15,6.5,4.0,11.100000000000001,13.55,11.0,6.9,23.300000000000004,6.877999999999998,6.585,4.342,9.222
rzsm>0.7_pr>50,ssp245,2047,71,27,72,40,84,40,55,27,57,36,46,110,49,64,46,67,101,47,35,54,70,25,70,40,84,40,55,26,56,35,44,110,48,64,46,66,101,46,35,53,9,6,12,4,9,6,8,3,5,7,7,14,6,10,6,7,4,7,3,10,24,8,12,15,27,10,15,12,17,8,12,20,17,15,17,19,81,14,25,10,7.78,4.17,5.83,10.0,9.33,6.67,6.88,8.67,11.2,5.0,6.29,7.86,8.0,6.4,7.67,9.43,25.25,6.57,11.67,5.3,56.4,51.5,34.2,85.70000000000002,55.7,50.5,34.1,85.70000000000002,7.15,7.0,3.9000000000000004,10.200000000000003,18.9,15.0,9.8,25.200000000000003,8.4985,7.725,5.27,11.247
rzsm>0.7_pr>50,ssp245,2048,38,14,51,33,48,61,57,36,51,4,56,64,37,41,100,81,138,44,33,45,38,14,51,33,48,59,57,35,50,4,55,63,36,40,99,81,136,44,33,43,5,2,9,4,7,8,10,5,6,1,7,9,6,6,16,12,11,3,3,8,13,12,7,23,24,17,12,12,15,4,11,14,11,12,16,11,33,26,13,13,7.6,7.0,5.67,8.25,6.86,7.38,5.7,7.0,8.33,4.0,7.86,7.0,6.0,6.67,6.19,6.75,12.36,14.67,11.0,5.38,51.6,46.5,31.1,82.90000000000003,50.95,46.0,31.1,82.80000000000003,6.9,6.5,2.9000000000000004,11.100000000000001,14.95,13.0,10.600000000000001,24.200000000000003,7.583499999999999,7.0,5.641,11.136000000000001
rzsm>0.7_pr>50,ssp245,2049,77,69,51,19,43,33,45,44,36,44,52,58,30,66,58,20,166,20,43,90,75,67,50,17,43,33,43,41,36,43,52,58,29,65,56,17,165,19,43,89,12,10,8,5,4,5,6,5,5,6,7,8,7,11,8,3,9,4,4,11,10,19,8,8,24,12,15,17,14,11,12,16,7,16,29,10,122,7,17,17,6.25,6.7,6.25,3.4,10.75,6.6,7.17,8.2,7.2,7.17,7.43,7.25,4.14,5.91,7.0,5.67,18.33,4.75,10.75,8.09,53.2,44.5,20.0,78.30000000000001,52.05,43.0,18.8,76.40000000000002,6.9,6.5,4.0,11.0,19.55,14.5,7.9,24.500000000000007,7.450500000000001,7.085,4.689,10.75
rzsm>0.7_pr>50,ssp245,2050,45,68,51,24,52,40,0,35,17,47,27,84,45,55,91,66,124,14,37,57,44,66,48,24,52,39,0,34,17,47,26,81,43,55,88,66,123,14,37,57,4,10,7,6,9,7,0,6,2,4,5,12,7,8,10,11,4,4,6,10,27,11,16,7,10,8,0,7,9,24,12,21,19,13,19,18,85,7,10,13,11.0,6.6,6.86,4.0,5.78,5.57,0.0,5.67,8.5,11.75,5.2,6.75,6.14,6.88,8.8,6.0,30.75,3.5,6.17,5.7,48.95,46.0,16.7,84.70000000000002,48.05,45.5,16.7,81.70000000000002,6.6,6.5,3.8000000000000003,10.100000000000001,16.8,12.5,7.0,24.300000000000004,7.580999999999999,6.154999999999999,3.95,11.075000000000001
rzsm>0.7_pr>50,ssp245,2051,24,48,32,41,35,57,21,45,11,33,54,26,55,38,98,6,146,86,59,70,21,48,32,39,35,57,21,44,11,33,54,25,55,35,98,5,146,86,59,69,4,5,5,8,7,8,4,4,2,3,8,4,6,8,13,1,4,6,3,8,8,15,18,12,8,15,7,22,6,18,10,7,26,7,26,5,89,28,38,22,5.25,9.6,6.4,4.88,5.0,7.12,5.25,11.0,5.5,11.0,6.75,6.25,9.17,4.38,7.54,5.0,36.5,14.33,19.67,8.62,49.25,43.0,20.0,87.20000000000002,48.65,41.5,20.0,87.20000000000002,5.55,5.0,2.9000000000000004,8.0,19.35,15.0,6.9,29.000000000000014,9.460500000000001,6.9350000000000005,4.988,14.864000000000008
rzsm>0.7_pr>50,ssp245,2052,22,57,45,32,11,64,81,70,28,56,23,106,67,87,53,53,164,60,50,67,22,53,45,31,11,63,78,68,27,55,22,104,66,86,53,53,163,59,50,64,3,9,5,6,3,6,13,11,6,10,5,9,8,9,10,8,7,5,2,9,12,12,12,10,6,39,11,14,6,14,8,27,25,29,8,11,71,15,39,14,7.33,5.89,9.0,5.17,3.67,10.5,6.0,6.18,4.5,5.5,4.4,11.56,8.25,9.56,5.3,6.62,23.29,11.8,25.0,7.11,59.8,56.5,22.9,88.90000000000003,58.65,54.0,22.0,87.80000000000003,7.2,7.5,3.0,10.100000000000001,19.15,13.0,7.800000000000001,39.0,8.831500000000002,6.865,4.49,12.949000000000018
rzsm>0.7_pr>50,ssp245,2053,76,74,27,15,20,61,37,23,45,76,36,79,44,90,70,63,99,30,51,53,73,73,25,15,20,60,34,21,43,75,35,79,41,87,67,61,99,30,51,53,11,10,4,2,3,9,6,3,7,9,6,12,5,10,10,7,10,3,5,7,20,19,10,10,9,13,11,9,11,30,13,21,9,17,23,23,25,14,28,13,6.64,7.3,6.25,7.5,6.67,6.67,5.67,7.0,6.14,8.33,5.83,6.58,8.2,8.7,6.7,8.71,9.9,10.0,10.2,7.57,53.45,52.0,22.7,80.10000000000002,52.1,52.0,20.9,79.80000000000001,6.95,7.0,3.0,10.100000000000001,16.4,13.5,9.0,25.300000000000004,7.5280000000000005,7.15,6.109,9.91
rzsm>0.7_pr>50,ssp245,2054,65,26,30,34,23,41,50,39,59,0,39,49,47,90,79,70,123,54,68,46,64,23,30,34,21,40,50,37,56,0,38,48,46,87,78,69,120,54,68,45,9,5,4,7,4,2,5,6,6,0,6,10,7,11,9,8,3,6,5,5,12,6,13,9,8,31,24,13,13,0,10,11,10,23,25,19,107,15,33,18,7.11,4.6,7.5,4.86,5.25,20.0,10.0,6.17,9.33,0.0,6.33,4.8,6.57,7.91,8.67,8.62,40.0,9.0,13.6,9.0,51.6,48.0,25.7,80.10000000000002,50.4,47.0,22.8,78.9,5.9,6.0,2.9000000000000004,9.100000000000001,20.0,13.0,7.800000000000001,31.200000000000003,9.465999999999998,7.705,4.78,14.240000000000009
rzsm>0.7_pr>50,ssp245,2055,51,67,35,25,55,64,47,49,88,21,15,56,27,30,84,24,160,50,39,37,51,66,35,23,54,62,47,49,88,19,14,55,27,27,81,24,158,47,38,36,8,6,7,5,7,6,8,6,12,4,3,9,4,4,12,4,8,4,6,4,21,21,9,7,17,22,9,23,16,7,7,12,10,13,15,7,67,16,12,12,6.38,11.0,5.0,4.6,7.71,10.33,5.88,8.17,7.33,4.75,4.67,6.11,6.75,6.75,6.75,6.0,19.75,11.75,6.33,9.0,51.2,48.0,23.7,84.4,50.05,47.0,22.6,81.70000000000002,6.35,6.0,4.0,9.300000000000004,16.15,12.5,7.0,22.1,7.750500000000001,6.75,4.742,11.075000000000001
rzsm>0.7_pr>50,ssp245,2056,47,5,22,13,29,32,59,64,42,42,64,72,40,50,34,26,30,40,40,59,45,4,22,13,28,31,56,63,40,40,63,71,40,50,32,26,29,39,40,58,6,1,4,3,3,5,10,9,5,9,9,14,6,9,1,3,6,6,4,8,17,4,7,6,17,9,9,15,15,7,14,7,9,8,32,12,12,12,18,13,7.5,4.0,5.5,4.33,9.33,6.2,5.6,7.0,8.0,4.44,7.0,5.07,6.67,5.56,32.0,8.67,4.83,6.5,10.0,7.25,40.5,40.0,21.1,64.0,39.5,40.0,21.1,63.0,6.05,6.0,2.8000000000000003,9.100000000000001,12.15,12.0,6.9,17.1,7.772500000000001,6.585,4.429,9.397
rzsm>0.7_pr>50,ssp245,2057,113,51,42,47,54,72,71,33,16,16,42,65,56,35,73,40,120,59,41,36,113,51,42,45,53,72,69,32,15,15,41,65,56,35,71,40,120,59,41,36,14,7,4,8,9,6,11,6,2,2,6,10,8,5,10,7,4,8,3,7,22,12,29,15,14,20,13,11,11,12,19,11,16,9,13,13,77,13,15,7,8.07,7.29,10.5,5.62,5.89,12.0,6.27,5.33,7.5,7.5,6.83,6.5,7.0,7.0,7.1,5.71,30.0,7.38,13.67,5.14,54.1,49.0,31.3,77.00000000000006,53.55,48.0,30.3,76.10000000000005,6.85,7.0,2.9000000000000004,10.100000000000001,17.6,13.0,10.8,22.70000000000001,8.614999999999998,7.05,5.591,12.167000000000002
rzsm>0.7_pr>50,ssp245,2058,11,45,53,7,32,49,20,41,40,26,39,22,46,55,91,72,36,34,13,42,11,43,52,7,31,47,19,41,40,26,39,19,43,53,87,71,36,34,12,42,2,6,7,1,5,9,5,5,6,5,6,4,8,8,13,12,6,4,2,6,6,13,11,7,8,13,5,18,11,10,11,7,9,9,19,8,11,13,7,13,5.5,7.17,7.43,7.0,6.2,5.22,3.8,8.2,6.67,5.2,6.5,4.75,5.38,6.62,6.69,5.92,6.0,8.5,6.0,7.0,38.7,39.5,12.8,56.700000000000024,37.65,39.5,11.9,54.800000000000026,6.0,6.0,2.0,9.300000000000004,10.45,10.5,6.9,13.500000000000007,6.2875,6.35,5.155,7.507000000000001
rzsm>0.7_pr>50,ssp245,2059,68,38,47,30,33,53,69,101,51,42,9,61,35,77,70,48,29,73,38,62,68,38,47,30,32,49,68,100,49,42,9,58,33,77,70,47,28,73,37,62,5,6,7,4,4,7,8,8,8,4,2,9,6,11,5,6,5,10,4,7,27,14,12,15,15,12,17,26,12,21,6,12,11,14,27,14,9,14,14,27,13.6,6.33,6.71,7.5,8.0,7.0,8.5,12.5,6.12,10.5,4.5,6.44,5.5,7.0,14.0,7.83,5.6,7.3,9.25,8.86,51.7,49.5,29.9,73.4,50.85,48.0,29.8,73.4,6.3,6.0,4.0,9.100000000000001,15.95,14.0,10.8,27.0,8.152000000000001,7.4,5.59,12.610000000000001
rzsm>0.7_pr>50,ssp245,2060,35,27,50,26,19,74,49,26,55,50,55,69,67,48,63,73,29,57,13,70,35,27,49,22,19,74,48,24,55,49,54,68,67,48,61,73,27,57,13,70,5,4,8,5,4,11,9,3,9,6,9,7,10,4,10,11,1,5,1,8,20,10,13,7,11,14,10,14,17,16,11,21,11,22,19,11,27,18,13,31,7.0,6.75,6.12,4.4,4.75,6.73,5.33,8.0,6.11,8.17,6.0,9.71,6.7,12.0,6.1,6.64,27.0,11.4,13.0,8.75,47.75,50.0,25.3,70.30000000000001,47.0,49.0,21.7,70.30000000000001,6.5,6.5,2.8000000000000003,10.100000000000001,15.8,14.0,10.0,22.500000000000007,8.533,6.74,5.272,12.100000000000001
rzsm>0.7_pr>50,ssp245,2061,85,68,49,20,21,56,29,56,42,19,42,23,45,55,65,4,103,23,65,50,84,68,49,20,20,55,29,55,40,18,42,23,45,53,63,4,103,22,65,49,10,8,6,3,5,6,4,9,8,3,7,5,7,7,9,2,9,4,4,8,22,18,16,10,6,16,10,11,16,8,10,6,11,13,22,2,39,8,46,10,8.4,8.5,8.17,6.67,4.0,9.17,7.25,6.11,5.0,6.0,6.0,4.6,6.43,7.57,7.0,2.0,11.44,5.5,16.25,6.12,46.0,47.0,19.9,69.70000000000002,45.35,47.0,19.8,69.60000000000002,6.2,6.5,3.0,9.0,15.0,11.0,6.0,23.700000000000024,7.109,6.55,4.54,9.397000000000004
rzsm>0.7_pr>50,ssp245,2062,40,68,43,3,59,39,51,45,54,4,25,46,71,55,70,34,89,40,40,102,39,66,42,3,59,36,51,43,54,4,24,46,71,54,70,32,89,40,40,101,5,9,7,1,6,8,6,7,8,1,3,7,10,10,8,4,6,5,6,12,12,15,13,3,20,7,16,15,12,4,11,21,13,10,21,17,40,10,12,32,7.8,7.33,6.0,3.0,9.83,4.5,8.5,6.14,6.75,4.0,8.0,6.57,7.1,5.4,8.75,8.0,14.83,8.0,6.67,8.42,48.9,45.5,22.900000000000002,72.80000000000003,48.2,44.5,22.000000000000004,72.80000000000003,6.45,6.5,2.8000000000000003,10.0,15.2,13.0,6.7,22.100000000000016,7.279499999999999,7.215,4.45,8.858000000000002
rzsm>0.7_pr>50,ssp245,2063,75,66,66,6,24,51,62,48,28,10,62,65,89,23,88,81,105,69,59,71,75,65,65,6,24,50,62,47,28,10,62,65,88,21,88,79,105,69,59,71,9,7,7,1,5,5,11,5,5,3,10,10,11,4,10,12,4,9,8,15,16,14,17,6,7,27,15,21,8,5,10,11,14,9,39,15,90,16,15,10,8.33,9.29,9.29,6.0,4.8,10.0,5.64,9.4,5.6,3.33,6.2,6.5,8.0,5.25,8.8,6.58,26.25,7.67,7.38,4.73,57.4,63.5,21.700000000000003,88.1,56.95,63.5,19.900000000000002,88.0,7.55,7.5,3.9000000000000004,11.100000000000001,18.25,14.5,6.9,28.200000000000017,7.951999999999998,6.98,4.793,9.46
rzsm>0.7_pr>50,ssp245,2064,79,42,59,57,2,46,58,37,20,33,38,86,60,35,63,27,118,102,50,85,78,38,59,54,2,44,57,35,20,31,38,86,59,34,61,27,118,99,50,83,10,6,8,8,1,6,6,7,3,5,8,12,8,3,10,5,8,14,3,9,28,14,12,16,2,15,17,7,14,8,7,23,13,15,17,7,71,20,31,26,7.8,6.33,7.38,6.75,2.0,7.33,9.5,5.0,6.67,6.2,4.75,7.17,7.38,11.33,6.1,5.4,14.75,7.07,16.67,9.22,54.85,53.5,26.3,87.60000000000002,53.65,52.0,26.3,87.30000000000001,7.0,7.5,3.0,10.200000000000003,18.15,15.0,7.0,28.300000000000004,7.739999999999999,7.12,4.975,11.672000000000004
rzsm>0.7_pr>50,ssp245,2065,25,63,14,64,34,65,71,53,43,20,41,62,60,68,86,16,181,77,29,71,23,62,13,64,34,65,68,51,43,19,39,62,59,67,86,16,179,76,28,70,4,10,3,11,8,5,12,7,4,4,6,7,4,7,9,2,7,9,3,8,8,10,7,11,7,34,15,13,21,6,9,25,38,22,27,10,62,14,11,16,5.75,6.2,4.33,5.82,4.25,13.0,5.67,7.29,10.75,4.75,6.5,8.86,14.75,9.57,9.56,8.0,25.57,8.44,9.33,8.75,57.15,61.0,19.6,77.9,56.2,60.5,18.7,77.00000000000001,6.5,7.0,3.0,10.100000000000001,18.3,13.5,7.0,34.400000000000006,8.857000000000001,8.219999999999999,4.708,13.175000000000002
rzsm>0.7_pr>50,ssp245,2066,51,39,30,35,65,40,42,50,42,63,38,59,59,58,63,40,103,35,68,37,51,39,30,33,64,40,42,47,38,63,37,58,59,58,63,39,100,35,67,36,6,4,7,8,8,4,7,7,8,10,5,6,9,7,10,5,6,3,7,7,20,16,9,7,21,17,10,11,10,16,17,29,13,13,14,9,54,26,17,12,8.5,9.75,4.29,4.12,8.0,10.0,6.0,6.71,4.75,6.3,7.4,9.67,6.56,8.29,6.3,7.8,16.67,11.67,9.57,5.14,50.85,46.0,35.0,65.30000000000001,49.95,44.5,34.8,64.30000000000001,6.7,7.0,4.0,9.100000000000001,17.05,15.0,9.0,26.300000000000004,7.874499999999999,7.6,4.704,10.167000000000002
rzsm>0.7_pr>50,ssp245,2067,56,52,28,23,34,29,44,23,46,46,58,68,64,34,73,80,98,54,47,42,56,51,28,22,34,29,43,18,45,46,58,66,64,33,72,78,98,54,47,41,5,6,6,4,7,4,8,2,10,6,9,7,9,5,9,10,8,7,6,8,23,20,9,8,7,16,8,14,7,17,17,28,22,9,18,15,49,15,21,8,11.2,8.5,4.67,5.5,4.86,7.25,5.38,9.0,4.5,7.67,6.44,9.43,7.11,6.6,8.0,7.8,12.25,7.71,7.83,5.12,49.95,46.5,27.5,73.70000000000002,49.15,46.5,27.400000000000002,72.60000000000001,6.8,7.0,4.0,9.100000000000001,16.55,15.5,7.9,23.500000000000007,7.341000000000001,7.46,4.841,9.607000000000003
rzsm>0.7_pr>50,ssp245,2068,46,46,24,58,47,38,47,51,40,84,49,38,31,72,88,50,86,66,72,90,46,44,24,58,46,37,47,49,36,81,47,38,30,72,87,50,86,66,72,90,9,6,3,7,8,6,7,8,7,12,8,9,7,8,10,8,6,7,6,13,8,16,19,14,8,12,15,17,7,21,12,10,10,21,17,13,39,20,25,15,5.11,7.33,8.0,8.29,5.75,6.17,6.71,6.12,5.14,6.75,5.88,4.22,4.29,9.0,8.7,6.25,14.33,9.43,12.0,6.92,56.15,49.5,37.300000000000004,86.2,55.3,48.0,35.4,86.1,7.75,7.5,6.0,10.200000000000003,15.95,15.0,8.0,21.400000000000006,7.3195,6.73,5.0280000000000005,9.687000000000003
rzsm>0.7_pr>50,ssp245,2069,48,46,30,25,57,75,16,57,33,27,23,8,43,73,60,27,107,48,48,57,46,46,30,24,55,73,16,57,33,27,22,8,42,72,58,27,107,46,48,55,7,9,5,1,10,8,4,6,3,3,4,2,7,12,7,3,5,8,3,10,10,12,11,24,14,18,6,16,14,12,8,6,13,14,15,18,76,18,30,9,6.57,5.11,6.0,24.0,5.5,9.12,4.0,9.5,11.0,9.0,5.5,4.0,6.0,6.0,8.29,9.0,21.4,5.75,16.0,5.5,45.4,47.0,22.3,73.2,44.6,46.0,21.400000000000002,72.1,5.85,5.5,2.9000000000000004,10.0,17.2,14.0,7.800000000000001,24.60000000000001,8.862,6.285,4.9990000000000006,16.540000000000006
rzsm>0.7_pr>50,ssp245,2070,68,50,49,20,25,46,62,52,34,30,73,38,16,75,74,20,162,12,84,101,66,48,49,20,24,46,61,50,33,29,72,38,16,74,73,17,162,12,83,100,2,7,7,2,4,7,9,7,4,5,9,5,3,9,9,4,9,2,5,11,41,23,14,18,10,14,15,13,25,13,24,14,7,17,22,7,51,9,35,20,33.0,6.86,7.0,10.0,6.0,6.57,6.78,7.14,8.25,5.8,8.0,7.6,5.33,8.22,8.11,4.25,18.0,6.0,16.6,9.09,54.55,49.5,19.6,85.70000000000002,53.65,48.5,16.9,84.70000000000002,6.0,6.0,2.0,9.0,19.6,16.0,8.8,35.60000000000001,9.43,7.369999999999999,5.753,16.740000000000002
rzsm>0.7_pr>50,ssp245,2071,81,47,60,26,60,48,38,36,48,31,67,87,0,61,87,63,94,73,40,60,81,44,58,24,59,47,37,36,48,31,66,85,0,60,87,62,94,73,40,60,8,7,10,2,9,7,4,6,6,4,11,10,0,10,8,8,8,4,4,7,17,14,12,18,13,10,27,16,12,10,10,17,0,11,36,15,31,31,23,19,10.12,6.29,5.8,12.0,6.56,6.71,9.25,6.0,8.0,7.75,6.0,8.5,0.0,6.0,10.88,7.75,11.75,18.25,10.0,8.57,55.35,60.0,30.5,87.0,54.6,58.5,30.3,85.2,6.65,7.0,3.8000000000000003,10.0,17.1,15.5,10.0,31.0,8.309000000000001,7.875,5.98,11.775
rzsm>0.7_pr>50,ssp245,2072,65,15,52,3,48,68,22,36,52,44,6,44,64,42,45,70,94,9,69,74,63,15,51,2,46,67,22,35,52,43,6,44,63,40,44,68,94,9,69,73,11,2,9,1,9,6,4,4,7,6,1,7,11,5,6,8,5,2,5,9,12,8,9,2,8,19,10,17,13,15,6,11,14,12,15,14,71,7,35,19,5.73,7.5,5.67,2.0,5.11,11.17,5.5,8.75,7.43,7.17,6.0,6.29,5.73,8.0,7.33,8.5,18.8,4.5,13.8,8.11,46.1,46.5,8.700000000000001,70.4,45.3,45.0,8.700000000000001,69.4,5.9,6.0,1.9000000000000001,9.200000000000003,15.85,12.5,6.9,20.600000000000023,7.654500000000001,7.25,5.049,11.433000000000003
rzsm>0.7_pr>50,ssp245,2073,52,24,41,17,34,66,28,22,44,40,29,75,35,56,51,51,86,21,27,48,52,23,40,16,34,66,27,21,43,40,27,74,33,53,48,50,85,21,27,45,9,4,6,3,5,9,4,4,7,6,4,10,7,8,7,10,8,4,4,7,11,7,10,8,10,14,13,8,10,10,9,13,9,10,14,15,18,8,17,14,5.78,5.75,6.67,5.33,6.8,7.33,6.75,5.25,6.14,6.67,6.75,7.4,4.71,6.62,6.86,5.0,10.62,5.25,6.75,6.43,42.35,40.5,21.9,66.9,41.25,40.0,21.0,66.80000000000001,6.3,6.5,4.0,9.100000000000001,11.4,10.0,8.0,15.200000000000003,6.4430000000000005,6.645,5.225,7.337000000000001
